,Source,Sink,Time,Value
170,SCE,PNW,3,
171,SCE,PNW,4,
172,SCE,PNW,5,
173,SCE,PNW,6,
174,SCE,PNW,7,
175,SCE,PNW,8,
176,SCE,PNW,9,
177,SCE,PNW,10,
178,SCE,PNW,11,
179,SCE,PNW,12,
180,SCE,PNW,13,
181,SCE,PNW,14,
182,SCE,PNW,15,
183,SCE,PNW,16,
184,SCE,PNW,17,
185,SCE,PNW,18,
186,SCE,PNW,19,
187,SCE,PNW,20,
188,SCE,PNW,21,
189,SCE,PNW,22,
190,SCE,PNW,23,
191,SCE,PNW,24,
192,SCE,SDGE,1,
193,SCE,SDGE,2,
194,SCE,SDGE,3,
195,SCE,SDGE,4,
196,SCE,SDGE,5,
197,SCE,SDGE,6,
198,SCE,SDGE,7,
199,SCE,SDGE,8,
200,SCE,SDGE,9,
201,SCE,SDGE,10,
202,SCE,SDGE,11,
203,SCE,SDGE,12,
204,SCE,SDGE,13,
205,SCE,SDGE,14,
206,SCE,SDGE,15,
207,SCE,SDGE,16,
208,SCE,SDGE,17,
209,SCE,SDGE,18,
210,SCE,SDGE,19,
211,SCE,SDGE,20,
212,SCE,SDGE,21,
213,SCE,SDGE,22,
214,SCE,SDGE,23,
215,SCE,SDGE,24,
216,SCE,PGE_bay,1,
217,SCE,PGE_bay,2,
218,SCE,PGE_bay,3,
219,SCE,PGE_bay,4,
220,SCE,PGE_bay,5,
221,SCE,PGE_bay,6,
222,SCE,PGE_bay,7,
223,SCE,PGE_bay,8,
224,SCE,PGE_bay,9,
225,SCE,PGE_bay,10,
226,SCE,PGE_bay,11,
227,SCE,PGE_bay,12,
228,SCE,PGE_bay,13,
229,SCE,PGE_bay,14,
230,SCE,PGE_bay,15,
231,SCE,PGE_bay,16,
232,SCE,PGE_bay,17,
233,SCE,PGE_bay,18,
234,SCE,PGE_bay,19,
235,SCE,PGE_bay,20,
236,SCE,PGE_bay,21,
237,SCE,PGE_bay,22,
238,SCE,PGE_bay,23,
239,SCE,PGE_bay,24,
240,PNW,PGE_valley,1,
241,PNW,PGE_valley,2,
242,PNW,PGE_valley,3,
243,PNW,PGE_valley,4,
244,PNW,PGE_valley,5,
245,PNW,PGE_valley,6,
246,PNW,PGE_valley,7,
247,PNW,PGE_valley,8,
248,PNW,PGE_valley,9,
249,PNW,PGE_valley,10,
250,PNW,PGE_valley,11,
251,PNW,PGE_valley,12,
252,PNW,PGE_valley,13,
253,PNW,PGE_valley,14,
254,PNW,PGE_valley,15,
255,PNW,PGE_valley,16,
256,PNW,PGE_valley,17,
257,PNW,PGE_valley,18,
258,PNW,PGE_valley,19,
259,PNW,PGE_valley,20,
260,PNW,PGE_valley,21,
261,PNW,PGE_valley,22,
262,PNW,PGE_valley,23,
263,PNW,PGE_valley,24,
264,PNW,SCE,1,
265,PNW,SCE,2,
266,PNW,SCE,3,
267,PNW,SCE,4,
268,PNW,SCE,5,
269,PNW,SCE,6,
270,PNW,SCE,7,
271,PNW,SCE,8,
272,PNW,SCE,9,
273,PNW,SCE,10,
274,PNW,SCE,11,
275,PNW,SCE,12,
276,PNW,SCE,13,
277,PNW,SCE,14,
278,PNW,SCE,15,
279,PNW,SCE,16,
280,PNW,SCE,17,
281,PNW,SCE,18,
282,PNW,SCE,19,
283,PNW,SCE,20,
284,PNW,SCE,21,
285,PNW,SCE,22,
286,PNW,SCE,23,
287,PNW,SCE,24,
288,PNW,PNW,1,
289,PNW,PNW,2,
290,PNW,PNW,3,
291,PNW,PNW,4,
292,PNW,PNW,5,
293,PNW,PNW,6,
294,PNW,PNW,7,
295,PNW,PNW,8,
296,PNW,PNW,9,
297,PNW,PNW,10,
298,PNW,PNW,11,
299,PNW,PNW,12,
300,PNW,PNW,13,
301,PNW,PNW,14,
302,PNW,PNW,15,
303,PNW,PNW,16,
304,PNW,PNW,17,
305,PNW,PNW,18,
306,PNW,PNW,19,
307,PNW,PNW,20,
308,PNW,PNW,21,
309,PNW,PNW,22,
310,PNW,PNW,23,
311,PNW,PNW,24,
312,PNW,SDGE,1,
313,PNW,SDGE,2,
314,PNW,SDGE,3,
315,PNW,SDGE,4,
316,PNW,SDGE,5,
317,PNW,SDGE,6,
318,PNW,SDGE,7,
319,PNW,SDGE,8,
320,PNW,SDGE,9,
321,PNW,SDGE,10,
322,PNW,SDGE,11,
323,PNW,SDGE,12,
324,PNW,SDGE,13,
325,PNW,SDGE,14,
326,PNW,SDGE,15,
327,PNW,SDGE,16,
328,PNW,SDGE,17,
329,PNW,SDGE,18,
330,PNW,SDGE,19,
331,PNW,SDGE,20,
332,PNW,SDGE,21,
333,PNW,SDGE,22,
334,PNW,SDGE,23,
335,PNW,SDGE,24,
336,PNW,PGE_bay,1,
337,PNW,PGE_bay,2,
338,PNW,PGE_bay,3,
339,PNW,PGE_bay,4,
340,PNW,PGE_bay,5,
341,PNW,PGE_bay,6,
342,PNW,PGE_bay,7,
343,PNW,PGE_bay,8,
344,PNW,PGE_bay,9,
345,PNW,PGE_bay,10,
346,PNW,PGE_bay,11,
347,PNW,PGE_bay,12,
348,PNW,PGE_bay,13,
349,PNW,PGE_bay,14,
350,PNW,PGE_bay,15,
351,PNW,PGE_bay,16,
352,PNW,PGE_bay,17,
353,PNW,PGE_bay,18,
354,PNW,PGE_bay,19,
355,PNW,PGE_bay,20,
356,PNW,PGE_bay,21,
357,PNW,PGE_bay,22,
358,PNW,PGE_bay,23,
359,PNW,PGE_bay,24,
360,SDGE,PGE_valley,1,
361,SDGE,PGE_valley,2,
362,SDGE,PGE_valley,3,
363,SDGE,PGE_valley,4,
364,SDGE,PGE_valley,5,
365,SDGE,PGE_valley,6,
366,SDGE,PGE_valley,7,
367,SDGE,PGE_valley,8,
368,SDGE,PGE_valley,9,
369,SDGE,PGE_valley,10,
370,SDGE,PGE_valley,11,
371,SDGE,PGE_valley,12,
372,SDGE,PGE_valley,13,
373,SDGE,PGE_valley,14,
374,SDGE,PGE_valley,15,
375,SDGE,PGE_valley,16,
376,SDGE,PGE_valley,17,
377,SDGE,PGE_valley,18,
378,SDGE,PGE_valley,19,
379,SDGE,PGE_valley,20,
380,SDGE,PGE_valley,21,
381,SDGE,PGE_valley,22,
382,SDGE,PGE_valley,23,
383,SDGE,PGE_valley,24,
384,SDGE,SCE,1,
385,SDGE,SCE,2,
386,SDGE,SCE,3,
387,SDGE,SCE,4,
388,SDGE,SCE,5,
389,SDGE,SCE,6,
390,SDGE,SCE,7,
391,SDGE,SCE,8,
392,SDGE,SCE,9,
393,SDGE,SCE,10,
394,SDGE,SCE,11,
395,SDGE,SCE,12,
396,SDGE,SCE,13,
397,SDGE,SCE,14,
398,SDGE,SCE,15,
399,SDGE,SCE,16,
400,SDGE,SCE,17,
401,SDGE,SCE,18,
402,SDGE,SCE,19,
403,SDGE,SCE,20,
404,SDGE,SCE,21,
405,SDGE,SCE,22,
406,SDGE,SCE,23,
407,SDGE,SCE,24,
408,SDGE,PNW,1,
409,SDGE,PNW,2,
410,SDGE,PNW,3,
411,SDGE,PNW,4,
412,SDGE,PNW,5,
413,SDGE,PNW,6,
414,SDGE,PNW,7,
415,SDGE,PNW,8,
416,SDGE,PNW,9,
417,SDGE,PNW,10,
418,SDGE,PNW,11,
419,SDGE,PNW,12,
420,SDGE,PNW,13,
421,SDGE,PNW,14,
422,SDGE,PNW,15,
423,SDGE,PNW,16,
424,SDGE,PNW,17,
425,SDGE,PNW,18,
426,SDGE,PNW,19,
427,SDGE,PNW,20,
428,SDGE,PNW,21,
429,SDGE,PNW,22,
430,SDGE,PNW,23,
431,SDGE,PNW,24,
432,SDGE,SDGE,1,
433,SDGE,SDGE,2,
434,SDGE,SDGE,3,
435,SDGE,SDGE,4,
436,SDGE,SDGE,5,
437,SDGE,SDGE,6,
438,SDGE,SDGE,7,
439,SDGE,SDGE,8,
440,SDGE,SDGE,9,
441,SDGE,SDGE,10,
442,SDGE,SDGE,11,
443,SDGE,SDGE,12,
444,SDGE,SDGE,13,
445,SDGE,SDGE,14,
446,SDGE,SDGE,15,
447,SDGE,SDGE,16,
448,SDGE,SDGE,17,
449,SDGE,SDGE,18,
450,SDGE,SDGE,19,
451,SDGE,SDGE,20,
452,SDGE,SDGE,21,
453,SDGE,SDGE,22,
454,SDGE,SDGE,23,
455,SDGE,SDGE,24,
456,SDGE,PGE_bay,1,
457,SDGE,PGE_bay,2,
458,SDGE,PGE_bay,3,
459,SDGE,PGE_bay,4,
460,SDGE,PGE_bay,5,
461,SDGE,PGE_bay,6,
462,SDGE,PGE_bay,7,
463,SDGE,PGE_bay,8,
464,SDGE,PGE_bay,9,
465,SDGE,PGE_bay,10,
466,SDGE,PGE_bay,11,
467,SDGE,PGE_bay,12,
468,SDGE,PGE_bay,13,
469,SDGE,PGE_bay,14,
470,SDGE,PGE_bay,15,
471,SDGE,PGE_bay,16,
472,SDGE,PGE_bay,17,
473,SDGE,PGE_bay,18,
474,SDGE,PGE_bay,19,
475,SDGE,PGE_bay,20,
476,SDGE,PGE_bay,21,
477,SDGE,PGE_bay,22,
478,SDGE,PGE_bay,23,
479,SDGE,PGE_bay,24,
480,PGE_bay,PGE_valley,1,
481,PGE_bay,PGE_valley,2,
482,PGE_bay,PGE_valley,3,
483,PGE_bay,PGE_valley,4,
484,PGE_bay,PGE_valley,5,
485,PGE_bay,PGE_valley,6,
486,PGE_bay,PGE_valley,7,
487,PGE_bay,PGE_valley,8,
488,PGE_bay,PGE_valley,9,
489,PGE_bay,PGE_valley,10,
490,PGE_bay,PGE_valley,11,
491,PGE_bay,PGE_valley,12,
492,PGE_bay,PGE_valley,13,
493,PGE_bay,PGE_valley,14,
494,PGE_bay,PGE_valley,15,
495,PGE_bay,PGE_valley,16,
496,PGE_bay,PGE_valley,17,
497,PGE_bay,PGE_valley,18,
498,PGE_bay,PGE_valley,19,
499,PGE_bay,PGE_valley,20,
500,PGE_bay,PGE_valley,21,
501,PGE_bay,PGE_valley,22,
502,PGE_bay,PGE_valley,23,
503,PGE_bay,PGE_valley,24,
504,PGE_bay,SCE,1,
505,PGE_bay,SCE,2,
506,PGE_bay,SCE,3,
507,PGE_bay,SCE,4,
508,PGE_bay,SCE,5,
509,PGE_bay,SCE,6,
510,PGE_bay,SCE,7,
511,PGE_bay,SCE,8,
512,PGE_bay,SCE,9,
513,PGE_bay,SCE,10,
514,PGE_bay,SCE,11,
515,PGE_bay,SCE,12,
516,PGE_bay,SCE,13,
517,PGE_bay,SCE,14,
518,PGE_bay,SCE,15,
519,PGE_bay,SCE,16,
520,PGE_bay,SCE,17,
521,PGE_bay,SCE,18,
522,PGE_bay,SCE,19,
523,PGE_bay,SCE,20,
524,PGE_bay,SCE,21,
525,PGE_bay,SCE,22,
526,PGE_bay,SCE,23,
527,PGE_bay,SCE,24,
528,PGE_bay,PNW,1,
529,PGE_bay,PNW,2,
530,PGE_bay,PNW,3,
531,PGE_bay,PNW,4,
532,PGE_bay,PNW,5,
533,PGE_bay,PNW,6,
534,PGE_bay,PNW,7,
535,PGE_bay,PNW,8,
536,PGE_bay,PNW,9,
537,PGE_bay,PNW,10,
538,PGE_bay,PNW,11,
539,PGE_bay,PNW,12,
540,PGE_bay,PNW,13,
541,PGE_bay,PNW,14,
542,PGE_bay,PNW,15,
543,PGE_bay,PNW,16,
544,PGE_bay,PNW,17,
545,PGE_bay,PNW,18,
546,PGE_bay,PNW,19,
547,PGE_bay,PNW,20,
548,PGE_bay,PNW,21,
549,PGE_bay,PNW,22,
550,PGE_bay,PNW,23,
551,PGE_bay,PNW,24,
552,PGE_bay,SDGE,1,
553,PGE_bay,SDGE,2,
554,PGE_bay,SDGE,3,
555,PGE_bay,SDGE,4,
556,PGE_bay,SDGE,5,
557,PGE_bay,SDGE,6,
558,PGE_bay,SDGE,7,
559,PGE_bay,SDGE,8,
560,PGE_bay,SDGE,9,
561,PGE_bay,SDGE,10,
562,PGE_bay,SDGE,11,
563,PGE_bay,SDGE,12,
564,PGE_bay,SDGE,13,
565,PGE_bay,SDGE,14,
566,PGE_bay,SDGE,15,
567,PGE_bay,SDGE,16,
568,PGE_bay,SDGE,17,
569,PGE_bay,SDGE,18,
570,PGE_bay,SDGE,19,
571,PGE_bay,SDGE,20,
572,PGE_bay,SDGE,21,
573,PGE_bay,SDGE,22,
574,PGE_bay,SDGE,23,
575,PGE_bay,SDGE,24,
576,PGE_bay,PGE_bay,1,
577,PGE_bay,PGE_bay,2,
578,PGE_bay,PGE_bay,3,
579,PGE_bay,PGE_bay,4,
580,PGE_bay,PGE_bay,5,
581,PGE_bay,PGE_bay,6,
582,PGE_bay,PGE_bay,7,
583,PGE_bay,PGE_bay,8,
584,PGE_bay,PGE_bay,9,
585,PGE_bay,PGE_bay,10,
586,PGE_bay,PGE_bay,11,
587,PGE_bay,PGE_bay,12,
588,PGE_bay,PGE_bay,13,
589,PGE_bay,PGE_bay,14,
590,PGE_bay,PGE_bay,15,
591,PGE_bay,PGE_bay,16,
592,PGE_bay,PGE_bay,17,
593,PGE_bay,PGE_bay,18,
594,PGE_bay,PGE_bay,19,
595,PGE_bay,PGE_bay,20,
596,PGE_bay,PGE_bay,21,
597,PGE_bay,PGE_bay,22,
598,PGE_bay,PGE_bay,23,
599,PGE_bay,PGE_bay,24,
600,PGE_valley,PGE_valley,25,
601,PGE_valley,PGE_valley,26,
602,PGE_valley,PGE_valley,27,
603,PGE_valley,PGE_valley,28,
604,PGE_valley,PGE_valley,29,
605,PGE_valley,PGE_valley,30,
606,PGE_valley,PGE_valley,31,
607,PGE_valley,PGE_valley,32,
608,PGE_valley,PGE_valley,33,
609,PGE_valley,PGE_valley,34,
610,PGE_valley,PGE_valley,35,
611,PGE_valley,PGE_valley,36,
612,PGE_valley,PGE_valley,37,
613,PGE_valley,PGE_valley,38,
614,PGE_valley,PGE_valley,39,
615,PGE_valley,PGE_valley,40,
616,PGE_valley,PGE_valley,41,
617,PGE_valley,PGE_valley,42,
618,PGE_valley,PGE_valley,43,
619,PGE_valley,PGE_valley,44,
620,PGE_valley,PGE_valley,45,
621,PGE_valley,PGE_valley,46,
622,PGE_valley,PGE_valley,47,
623,PGE_valley,PGE_valley,48,
624,PGE_valley,SCE,25,
625,PGE_valley,SCE,26,
626,PGE_valley,SCE,27,
627,PGE_valley,SCE,28,
628,PGE_valley,SCE,29,
629,PGE_valley,SCE,30,
630,PGE_valley,SCE,31,
631,PGE_valley,SCE,32,
632,PGE_valley,SCE,33,
633,PGE_valley,SCE,34,
634,PGE_valley,SCE,35,
635,PGE_valley,SCE,36,
636,PGE_valley,SCE,37,
637,PGE_valley,SCE,38,
638,PGE_valley,SCE,39,
639,PGE_valley,SCE,40,
640,PGE_valley,SCE,41,
641,PGE_valley,SCE,42,
642,PGE_valley,SCE,43,
643,PGE_valley,SCE,44,
644,PGE_valley,SCE,45,
645,PGE_valley,SCE,46,
646,PGE_valley,SCE,47,
647,PGE_valley,SCE,48,
648,PGE_valley,PNW,25,
649,PGE_valley,PNW,26,
650,PGE_valley,PNW,27,
651,PGE_valley,PNW,28,
652,PGE_valley,PNW,29,
653,PGE_valley,PNW,30,
654,PGE_valley,PNW,31,
655,PGE_valley,PNW,32,
656,PGE_valley,PNW,33,
657,PGE_valley,PNW,34,
658,PGE_valley,PNW,35,
659,PGE_valley,PNW,36,
660,PGE_valley,PNW,37,
661,PGE_valley,PNW,38,
662,PGE_valley,PNW,39,
663,PGE_valley,PNW,40,
664,PGE_valley,PNW,41,
665,PGE_valley,PNW,42,
666,PGE_valley,PNW,43,
667,PGE_valley,PNW,44,
668,PGE_valley,PNW,45,
669,PGE_valley,PNW,46,
670,PGE_valley,PNW,47,
671,PGE_valley,PNW,48,
672,PGE_valley,SDGE,25,
673,PGE_valley,SDGE,26,
674,PGE_valley,SDGE,27,
675,PGE_valley,SDGE,28,
676,PGE_valley,SDGE,29,
677,PGE_valley,SDGE,30,
678,PGE_valley,SDGE,31,
679,PGE_valley,SDGE,32,
680,PGE_valley,SDGE,33,
681,PGE_valley,SDGE,34,
682,PGE_valley,SDGE,35,
683,PGE_valley,SDGE,36,
684,PGE_valley,SDGE,37,
685,PGE_valley,SDGE,38,
686,PGE_valley,SDGE,39,
687,PGE_valley,SDGE,40,
688,PGE_valley,SDGE,41,
689,PGE_valley,SDGE,42,
690,PGE_valley,SDGE,43,
691,PGE_valley,SDGE,44,
692,PGE_valley,SDGE,45,
693,PGE_valley,SDGE,46,
694,PGE_valley,SDGE,47,
695,PGE_valley,SDGE,48,
696,PGE_valley,PGE_bay,25,
697,PGE_valley,PGE_bay,26,
698,PGE_valley,PGE_bay,27,
699,PGE_valley,PGE_bay,28,
700,PGE_valley,PGE_bay,29,
701,PGE_valley,PGE_bay,30,
702,PGE_valley,PGE_bay,31,
703,PGE_valley,PGE_bay,32,
704,PGE_valley,PGE_bay,33,
705,PGE_valley,PGE_bay,34,
706,PGE_valley,PGE_bay,35,
707,PGE_valley,PGE_bay,36,
708,PGE_valley,PGE_bay,37,
709,PGE_valley,PGE_bay,38,
710,PGE_valley,PGE_bay,39,
711,PGE_valley,PGE_bay,40,
712,PGE_valley,PGE_bay,41,
713,PGE_valley,PGE_bay,42,
714,PGE_valley,PGE_bay,43,
715,PGE_valley,PGE_bay,44,
716,PGE_valley,PGE_bay,45,
717,PGE_valley,PGE_bay,46,
718,PGE_valley,PGE_bay,47,
719,PGE_valley,PGE_bay,48,
720,SCE,PGE_valley,25,
721,SCE,PGE_valley,26,
722,SCE,PGE_valley,27,
723,SCE,PGE_valley,28,
724,SCE,PGE_valley,29,
725,SCE,PGE_valley,30,
726,SCE,PGE_valley,31,
727,SCE,PGE_valley,32,
728,SCE,PGE_valley,33,
729,SCE,PGE_valley,34,
730,SCE,PGE_valley,35,
731,SCE,PGE_valley,36,
732,SCE,PGE_valley,37,
733,SCE,PGE_valley,38,
734,SCE,PGE_valley,39,
735,SCE,PGE_valley,40,
736,SCE,PGE_valley,41,
737,SCE,PGE_valley,42,
738,SCE,PGE_valley,43,
739,SCE,PGE_valley,44,
740,SCE,PGE_valley,45,
741,SCE,PGE_valley,46,
742,SCE,PGE_valley,47,
743,SCE,PGE_valley,48,
744,SCE,SCE,25,
745,SCE,SCE,26,
746,SCE,SCE,27,
747,SCE,SCE,28,
748,SCE,SCE,29,
749,SCE,SCE,30,
750,SCE,SCE,31,
751,SCE,SCE,32,
752,SCE,SCE,33,
753,SCE,SCE,34,
754,SCE,SCE,35,
755,SCE,SCE,36,
756,SCE,SCE,37,
757,SCE,SCE,38,
758,SCE,SCE,39,
759,SCE,SCE,40,
760,SCE,SCE,41,
761,SCE,SCE,42,
762,SCE,SCE,43,
763,SCE,SCE,44,
764,SCE,SCE,45,
765,SCE,SCE,46,
766,SCE,SCE,47,
767,SCE,SCE,48,
768,SCE,PNW,25,
769,SCE,PNW,26,
770,SCE,PNW,27,
771,SCE,PNW,28,
772,SCE,PNW,29,
773,SCE,PNW,30,
774,SCE,PNW,31,
775,SCE,PNW,32,
776,SCE,PNW,33,
777,SCE,PNW,34,
778,SCE,PNW,35,
779,SCE,PNW,36,
780,SCE,PNW,37,
781,SCE,PNW,38,
782,SCE,PNW,39,
783,SCE,PNW,40,
784,SCE,PNW,41,
785,SCE,PNW,42,
786,SCE,PNW,43,
787,SCE,PNW,44,
788,SCE,PNW,45,
789,SCE,PNW,46,
790,SCE,PNW,47,
791,SCE,PNW,48,
792,SCE,SDGE,25,
793,SCE,SDGE,26,
794,SCE,SDGE,27,
795,SCE,SDGE,28,
796,SCE,SDGE,29,
797,SCE,SDGE,30,
798,SCE,SDGE,31,
799,SCE,SDGE,32,
800,SCE,SDGE,33,
801,SCE,SDGE,34,
802,SCE,SDGE,35,
803,SCE,SDGE,36,
804,SCE,SDGE,37,
805,SCE,SDGE,38,
806,SCE,SDGE,39,
807,SCE,SDGE,40,
808,SCE,SDGE,41,
809,SCE,SDGE,42,
810,SCE,SDGE,43,
811,SCE,SDGE,44,
812,SCE,SDGE,45,
813,SCE,SDGE,46,
814,SCE,SDGE,47,
815,SCE,SDGE,48,
816,SCE,PGE_bay,25,
817,SCE,PGE_bay,26,
818,SCE,PGE_bay,27,
819,SCE,PGE_bay,28,
820,SCE,PGE_bay,29,
821,SCE,PGE_bay,30,
822,SCE,PGE_bay,31,
823,SCE,PGE_bay,32,
824,SCE,PGE_bay,33,
825,SCE,PGE_bay,34,
826,SCE,PGE_bay,35,
827,SCE,PGE_bay,36,
828,SCE,PGE_bay,37,
829,SCE,PGE_bay,38,
830,SCE,PGE_bay,39,
831,SCE,PGE_bay,40,
832,SCE,PGE_bay,41,
833,SCE,PGE_bay,42,
834,SCE,PGE_bay,43,
835,SCE,PGE_bay,44,
836,SCE,PGE_bay,45,
837,SCE,PGE_bay,46,
838,SCE,PGE_bay,47,
839,SCE,PGE_bay,48,
840,PNW,PGE_valley,25,
841,PNW,PGE_valley,26,
842,PNW,PGE_valley,27,
843,PNW,PGE_valley,28,
844,PNW,PGE_valley,29,
845,PNW,PGE_valley,30,
846,PNW,PGE_valley,31,
847,PNW,PGE_valley,32,
848,PNW,PGE_valley,33,
849,PNW,PGE_valley,34,
850,PNW,PGE_valley,35,
851,PNW,PGE_valley,36,
852,PNW,PGE_valley,37,
853,PNW,PGE_valley,38,
854,PNW,PGE_valley,39,
855,PNW,PGE_valley,40,
856,PNW,PGE_valley,41,
857,PNW,PGE_valley,42,
858,PNW,PGE_valley,43,
859,PNW,PGE_valley,44,
860,PNW,PGE_valley,45,
861,PNW,PGE_valley,46,
862,PNW,PGE_valley,47,
863,PNW,PGE_valley,48,
864,PNW,SCE,25,
865,PNW,SCE,26,
866,PNW,SCE,27,
867,PNW,SCE,28,
868,PNW,SCE,29,
869,PNW,SCE,30,
870,PNW,SCE,31,
871,PNW,SCE,32,
872,PNW,SCE,33,
873,PNW,SCE,34,
874,PNW,SCE,35,
875,PNW,SCE,36,
876,PNW,SCE,37,
877,PNW,SCE,38,
878,PNW,SCE,39,
879,PNW,SCE,40,
880,PNW,SCE,41,
881,PNW,SCE,42,
882,PNW,SCE,43,
883,PNW,SCE,44,
884,PNW,SCE,45,
885,PNW,SCE,46,
886,PNW,SCE,47,
887,PNW,SCE,48,
888,PNW,PNW,25,
889,PNW,PNW,26,
890,PNW,PNW,27,
891,PNW,PNW,28,
892,PNW,PNW,29,
893,PNW,PNW,30,
894,PNW,PNW,31,
895,PNW,PNW,32,
896,PNW,PNW,33,
897,PNW,PNW,34,
898,PNW,PNW,35,
899,PNW,PNW,36,
900,PNW,PNW,37,
901,PNW,PNW,38,
902,PNW,PNW,39,
903,PNW,PNW,40,
904,PNW,PNW,41,
905,PNW,PNW,42,
906,PNW,PNW,43,
907,PNW,PNW,44,
908,PNW,PNW,45,
909,PNW,PNW,46,
910,PNW,PNW,47,
911,PNW,PNW,48,
912,PNW,SDGE,25,
913,PNW,SDGE,26,
914,PNW,SDGE,27,
915,PNW,SDGE,28,
916,PNW,SDGE,29,
917,PNW,SDGE,30,
918,PNW,SDGE,31,
919,PNW,SDGE,32,
920,PNW,SDGE,33,
921,PNW,SDGE,34,
922,PNW,SDGE,35,
923,PNW,SDGE,36,
924,PNW,SDGE,37,
925,PNW,SDGE,38,
926,PNW,SDGE,39,
927,PNW,SDGE,40,
928,PNW,SDGE,41,
929,PNW,SDGE,42,
930,PNW,SDGE,43,
931,PNW,SDGE,44,
932,PNW,SDGE,45,
933,PNW,SDGE,46,
934,PNW,SDGE,47,
935,PNW,SDGE,48,
936,PNW,PGE_bay,25,
937,PNW,PGE_bay,26,
938,PNW,PGE_bay,27,
939,PNW,PGE_bay,28,
940,PNW,PGE_bay,29,
941,PNW,PGE_bay,30,
942,PNW,PGE_bay,31,
943,PNW,PGE_bay,32,
944,PNW,PGE_bay,33,
945,PNW,PGE_bay,34,
946,PNW,PGE_bay,35,
947,PNW,PGE_bay,36,
948,PNW,PGE_bay,37,
949,PNW,PGE_bay,38,
950,PNW,PGE_bay,39,
951,PNW,PGE_bay,40,
952,PNW,PGE_bay,41,
953,PNW,PGE_bay,42,
954,PNW,PGE_bay,43,
955,PNW,PGE_bay,44,
956,PNW,PGE_bay,45,
957,PNW,PGE_bay,46,
958,PNW,PGE_bay,47,
959,PNW,PGE_bay,48,
960,SDGE,PGE_valley,25,
961,SDGE,PGE_valley,26,
962,SDGE,PGE_valley,27,
963,SDGE,PGE_valley,28,
964,SDGE,PGE_valley,29,
965,SDGE,PGE_valley,30,
966,SDGE,PGE_valley,31,
967,SDGE,PGE_valley,32,
968,SDGE,PGE_valley,33,
969,SDGE,PGE_valley,34,
970,SDGE,PGE_valley,35,
971,SDGE,PGE_valley,36,
972,SDGE,PGE_valley,37,
973,SDGE,PGE_valley,38,
974,SDGE,PGE_valley,39,
975,SDGE,PGE_valley,40,
976,SDGE,PGE_valley,41,
977,SDGE,PGE_valley,42,
978,SDGE,PGE_valley,43,
979,SDGE,PGE_valley,44,
980,SDGE,PGE_valley,45,
981,SDGE,PGE_valley,46,
982,SDGE,PGE_valley,47,
983,SDGE,PGE_valley,48,
984,SDGE,SCE,25,
985,SDGE,SCE,26,
986,SDGE,SCE,27,
987,SDGE,SCE,28,
988,SDGE,SCE,29,
989,SDGE,SCE,30,
990,SDGE,SCE,31,
991,SDGE,SCE,32,
992,SDGE,SCE,33,
993,SDGE,SCE,34,
994,SDGE,SCE,35,
995,SDGE,SCE,36,
996,SDGE,SCE,37,
997,SDGE,SCE,38,
998,SDGE,SCE,39,
999,SDGE,SCE,40,
1000,SDGE,SCE,41,
1001,SDGE,SCE,42,
1002,SDGE,SCE,43,
1003,SDGE,SCE,44,
1004,SDGE,SCE,45,
1005,SDGE,SCE,46,
1006,SDGE,SCE,47,
1007,SDGE,SCE,48,
1008,SDGE,PNW,25,
1009,SDGE,PNW,26,
1010,SDGE,PNW,27,
1011,SDGE,PNW,28,
1012,SDGE,PNW,29,
1013,SDGE,PNW,30,
1014,SDGE,PNW,31,
1015,SDGE,PNW,32,
1016,SDGE,PNW,33,
1017,SDGE,PNW,34,
1018,SDGE,PNW,35,
1019,SDGE,PNW,36,
1020,SDGE,PNW,37,
1021,SDGE,PNW,38,
1022,SDGE,PNW,39,
1023,SDGE,PNW,40,
1024,SDGE,PNW,41,
1025,SDGE,PNW,42,
1026,SDGE,PNW,43,
1027,SDGE,PNW,44,
1028,SDGE,PNW,45,
1029,SDGE,PNW,46,
1030,SDGE,PNW,47,
1031,SDGE,PNW,48,
1032,SDGE,SDGE,25,
1033,SDGE,SDGE,26,
1034,SDGE,SDGE,27,
1035,SDGE,SDGE,28,
1036,SDGE,SDGE,29,
1037,SDGE,SDGE,30,
1038,SDGE,SDGE,31,
1039,SDGE,SDGE,32,
1040,SDGE,SDGE,33,
1041,SDGE,SDGE,34,
1042,SDGE,SDGE,35,
1043,SDGE,SDGE,36,
1044,SDGE,SDGE,37,
1045,SDGE,SDGE,38,
1046,SDGE,SDGE,39,
1047,SDGE,SDGE,40,
1048,SDGE,SDGE,41,
1049,SDGE,SDGE,42,
1050,SDGE,SDGE,43,
1051,SDGE,SDGE,44,
1052,SDGE,SDGE,45,
1053,SDGE,SDGE,46,
1054,SDGE,SDGE,47,
1055,SDGE,SDGE,48,
1056,SDGE,PGE_bay,25,
1057,SDGE,PGE_bay,26,
1058,SDGE,PGE_bay,27,
1059,SDGE,PGE_bay,28,
1060,SDGE,PGE_bay,29,
1061,SDGE,PGE_bay,30,
1062,SDGE,PGE_bay,31,
1063,SDGE,PGE_bay,32,
1064,SDGE,PGE_bay,33,
1065,SDGE,PGE_bay,34,
1066,SDGE,PGE_bay,35,
1067,SDGE,PGE_bay,36,
1068,SDGE,PGE_bay,37,
1069,SDGE,PGE_bay,38,
1070,SDGE,PGE_bay,39,
