,SALEM_T,SALEM_W,EUGENE_T,EUGENE_W,SEATTLE_T,SEATTLE_W,BOISE_T,BOISE_W,PORTLAND_T,PORTLAND_W,SPOKANE_T,SPOKANE_W,PASCO_T,PASCO_W,FRESNO_T,FRESNO_W,LOS ANGELES_T,LOS ANGELES_W,SAN DIEGO_T,SAN DIEGO_W,SACRAMENTO_T,SACRAMENTO_W,SAN JOSE_T,SAN JOSE_W,SAN FRANCISCO_T,SAN FRANCISCO_W,TUCSON_T,TUCSON_W,PHOENIX_T,PHOENIX_W,LAS VEGAS_T,LAS VEGAS_W,OAKLAND_T,OAKLAND_W
2013-07-04,19.45,4.2,18.6,4.3,17.8,2.2,27.5,3.0,18.6,1.8,21.65,4.6,25.25,3.4,34.45,2.5,20.55,3.1,21.65,2.0,32.25,2.2,25.25,2.6,20.0,5.9,34.7,3.9,37.5,4.1,38.9,4.1,21.7,3.9
2013-07-05,19.15,2.6,17.2,3.4,18.6,2.6,24.45,3.0,19.15,1.2,19.45,3.7,23.35,3.4,31.65,4.0,20.8,3.1,20.85,2.4,22.5,4.2,18.9,3.4,15.55,7.6,30.0,3.6,36.4,3.3,37.8,5.4,17.5,6.1
2013-07-06,19.2,2.9,18.05,3.8,19.7,2.2,23.9,2.7,19.45,0.9,20.85,2.1,22.2,1.3,29.15,2.6,21.4,2.9,21.1,2.5,22.25,3.5,19.45,4.9,17.5,3.0,31.35,2.3,37.5,3.1,35.85,5.4,17.75,3.8
2013-07-07,19.45,2.3,19.45,2.4,18.9,2.9,26.15,2.8,20.3,1.4,21.65,2.1,24.15,1.6,30.3,2.0,20.25,3.3,21.65,3.0,23.9,3.0,19.15,3.7,17.75,3.8,34.15,2.7,38.3,2.5,34.75,2.8,18.05,4.0
2013-07-08,20.55,2.8,19.7,3.3,20.0,2.8,26.95,3.0,21.1,1.3,22.5,3.0,25.55,1.5,30.85,2.6,20.85,3.5,22.2,3.0,23.85,3.0,19.75,3.3,17.2,4.2,34.75,3.1,38.9,3.8,35.25,4.6,17.8,4.0
2013-07-09,22.75,2.6,21.65,2.7,22.5,2.5,26.1,2.3,22.5,1.3,22.5,2.1,25.0,1.5,31.95,2.4,21.35,3.0,22.8,2.4,27.5,1.4,22.2,2.6,16.95,6.0,31.4,5.3,36.95,5.5,36.4,6.2,18.85,4.0
2013-07-10,21.65,3.2,22.25,2.9,18.05,2.6,29.2,2.1,20.55,2.0,24.45,4.0,26.35,3.8,31.35,2.3,21.95,1.9,21.1,2.0,25.85,3.0,20.0,3.2,16.15,6.4,30.3,2.6,35.0,5.1,36.95,3.5,17.8,4.9
2013-07-11,18.35,4.1,17.5,4.8,17.5,3.0,26.95,4.0,17.8,1.7,20.55,6.1,23.6,2.3,30.8,3.8,21.35,2.4,21.1,2.2,21.65,3.6,18.9,2.9,15.55,5.2,28.3,3.4,31.95,3.6,30.55,3.4,16.65,3.8
2013-07-12,17.8,2.9,17.5,2.6,16.35,2.2,25.85,2.3,16.1,1.7,18.35,3.1,20.0,2.6,28.6,2.9,21.4,3.2,21.9,2.1,21.7,3.4,18.65,3.3,15.55,5.1,30.55,3.1,34.45,3.8,30.8,2.6,16.95,4.6
2013-07-13,19.7,4.4,18.9,5.1,18.6,3.1,22.8,4.0,18.6,1.7,18.35,2.2,20.0,1.9,29.45,2.9,20.0,3.5,22.2,3.0,24.45,2.9,20.0,2.8,16.95,5.5,31.7,3.1,35.0,2.6,33.05,3.4,16.95,4.1
2013-07-14,22.8,2.9,20.85,3.4,20.3,3.0,24.45,2.2,21.15,1.4,19.75,2.0,21.9,1.8,30.25,3.1,20.85,2.5,22.5,2.6,24.4,2.7,18.35,3.0,15.3,6.5,33.35,3.4,38.6,3.5,34.75,3.0,16.4,4.4
2013-07-15,21.4,3.6,20.85,4.2,21.1,4.6,27.8,2.6,20.85,1.3,20.55,2.6,21.7,3.2,29.45,3.5,20.85,3.7,22.5,2.8,20.55,4.5,18.3,3.0,16.15,5.2,32.8,3.7,38.3,2.5,36.95,4.6,16.4,5.1
2013-07-16,21.65,2.5,22.25,3.8,24.7,4.1,28.9,3.3,23.05,2.5,22.2,4.0,23.9,4.7,26.1,3.4,20.3,3.6,22.2,3.3,18.9,5.1,18.05,4.5,17.5,4.7,28.6,5.4,34.15,6.1,35.55,5.7,17.75,5.1
2013-07-17,21.1,2.3,20.0,1.9,18.6,3.7,28.9,3.2,20.85,1.6,26.4,3.6,26.65,2.2,25.85,3.3,20.8,3.4,21.65,3.4,22.5,2.0,18.85,3.7,15.85,6.2,30.3,4.3,35.3,3.2,34.45,3.9,17.75,4.2
2013-07-18,21.7,3.1,19.7,2.6,20.0,2.0,27.5,2.6,19.75,1.1,24.7,1.7,26.65,1.9,28.6,3.0,20.0,3.3,21.35,3.3,24.45,1.9,20.55,2.7,16.4,4.7,31.7,5.1,36.65,4.2,35.85,3.4,17.75,4.0
2013-07-19,21.1,2.6,19.75,3.3,20.55,1.9,28.6,2.6,20.8,1.4,25.85,1.7,26.35,1.3,30.0,2.7,20.0,3.1,19.75,2.2,25.8,2.2,20.3,2.8,15.8,5.6,30.0,2.9,33.9,3.5,33.35,3.5,17.5,4.1
2013-07-20,20.0,2.8,20.0,3.4,19.15,2.0,28.05,3.1,20.8,0.9,25.8,4.2,26.4,2.3,32.5,2.1,20.8,2.4,19.45,2.3,25.55,2.7,21.1,2.3,16.65,5.6,28.05,2.3,32.2,4.1,32.8,4.3,17.5,4.1
2013-07-21,20.85,3.2,20.8,3.7,18.35,2.3,26.95,2.8,21.1,0.9,23.9,3.4,25.0,2.0,32.75,2.7,20.55,2.1,19.7,2.0,25.0,4.5,19.45,3.4,16.1,4.1,28.6,3.4,26.95,2.9,29.45,3.7,16.65,4.5
2013-07-22,21.95,3.6,22.2,3.4,19.7,2.4,26.95,3.6,21.65,1.3,24.15,4.5,28.9,2.8,29.45,3.3,20.8,3.6,21.65,2.4,25.3,4.1,19.7,2.1,19.75,4.1,29.15,3.0,30.85,2.4,31.4,2.9,17.2,4.2
2013-07-23,25.0,2.6,23.35,2.6,22.5,3.0,26.65,2.5,22.5,1.1,25.55,2.8,25.8,1.5,31.1,3.6,20.0,4.7,21.65,3.1,25.8,2.9,21.7,3.4,16.95,6.0,29.2,2.6,33.35,3.3,31.7,2.5,18.6,3.4
2013-07-24,24.15,2.2,24.2,2.9,22.75,2.5,29.45,2.5,23.3,1.3,26.4,2.5,25.55,1.6,30.55,2.9,18.9,4.0,21.35,3.4,26.7,2.2,22.8,3.1,17.25,6.3,29.45,2.3,36.4,3.4,34.7,3.4,18.6,3.6
2013-07-25,25.25,3.8,23.6,4.1,21.95,2.3,30.0,2.9,22.75,1.7,26.65,3.0,26.1,1.7,32.2,3.4,20.0,3.6,20.55,3.2,26.1,2.9,20.85,3.2,16.1,6.8,29.15,2.0,31.35,3.1,37.2,3.9,16.7,4.7
2013-07-26,24.45,3.4,23.85,3.9,22.75,2.9,28.85,2.0,22.25,2.0,25.55,4.2,25.25,2.2,32.25,3.7,20.0,3.3,21.1,3.0,24.7,3.3,20.25,2.7,16.4,6.0,30.0,2.6,35.0,2.8,34.15,4.6,16.7,4.7
2013-07-27,21.1,2.9,19.7,4.3,19.2,2.6,28.35,3.7,20.25,1.7,23.6,4.7,23.9,1.9,31.65,3.6,19.15,3.7,20.25,2.6,23.05,3.6,20.0,3.1,17.2,4.7,30.55,2.6,34.75,2.6,30.0,3.2,16.95,4.8
2013-07-28,17.8,2.3,16.95,3.0,16.65,3.4,24.45,2.5,18.05,1.1,20.85,2.8,23.35,2.5,30.55,3.1,19.45,3.1,19.75,2.2,21.95,4.2,19.7,3.4,17.5,3.8,31.1,2.8,36.4,3.7,30.55,4.0,16.95,3.9
2013-07-29,19.45,2.5,18.9,3.1,19.15,1.4,24.45,2.4,19.15,0.9,20.85,1.3,23.9,1.7,28.9,3.1,19.7,3.7,20.3,2.6,20.0,5.1,20.0,4.3,16.7,3.1,31.4,2.8,35.55,3.5,31.65,4.1,17.5,4.3
2013-07-30,19.45,1.5,20.0,2.5,19.15,2.8,26.65,3.4,20.0,1.0,23.9,2.1,23.6,1.3,27.25,3.3,19.7,4.3,20.55,3.0,21.65,3.0,18.9,3.0,16.4,5.0,32.5,2.3,36.1,2.9,33.9,4.0,16.65,4.3
2013-07-31,20.3,2.0,19.15,3.7,17.5,1.8,26.65,3.5,20.0,1.1,23.9,3.2,21.1,1.5,28.35,3.7,19.15,4.3,20.0,3.0,21.95,3.8,18.85,3.7,16.65,6.7,32.75,2.3,37.8,3.3,34.75,4.7,16.65,4.5
2013-08-01,16.95,1.9,15.55,2.9,16.95,3.9,24.7,4.4,16.65,0.9,18.35,2.2,21.1,3.3,26.65,4.8,18.9,2.9,20.8,3.0,21.65,3.4,17.75,2.7,16.65,6.8,31.7,4.3,36.95,4.6,35.25,6.8,16.1,4.2
2013-08-02,19.7,1.9,18.1,2.1,16.1,2.0,20.25,2.3,18.9,0.7,14.45,3.3,20.85,3.1,25.85,2.3,20.0,3.1,19.7,2.8,23.6,2.0,18.6,2.7,15.85,6.0,30.0,3.7,36.4,3.8,33.35,5.5,16.7,3.8
2013-08-03,20.8,2.6,18.6,2.7,20.3,2.4,21.95,2.8,21.95,1.5,19.15,0.9,22.5,1.7,27.2,2.4,20.25,3.2,20.3,2.2,22.75,3.0,18.9,3.2,16.4,4.1,30.55,3.5,36.4,2.6,32.5,4.6,16.4,4.5
2013-08-04,23.6,2.0,21.95,2.2,21.95,3.4,24.45,2.4,23.05,1.4,21.4,1.5,23.3,1.3,27.5,3.0,18.9,3.4,20.85,2.6,21.4,3.7,18.3,3.1,16.1,5.8,32.2,2.9,36.65,2.5,34.45,3.5,16.1,5.0
2013-08-05,24.15,1.5,22.5,1.8,22.5,2.1,26.4,2.7,23.3,1.5,23.35,2.2,25.0,1.4,27.5,3.4,19.15,3.3,20.3,2.9,21.7,3.6,18.35,3.2,16.1,5.6,28.05,4.6,34.15,3.4,33.9,5.4,15.55,4.2
2013-08-06,24.45,1.6,23.05,2.1,22.25,1.4,25.85,2.6,23.3,1.1,24.2,2.2,25.8,1.0,26.7,3.7,19.2,3.7,20.0,2.6,20.0,4.0,18.6,2.8,16.95,5.1,25.0,2.7,28.85,3.3,33.6,5.2,16.1,4.6
2013-08-07,20.8,2.2,16.4,3.8,22.5,1.9,27.75,3.7,21.95,1.2,25.0,2.8,24.45,1.3,24.45,4.2,19.2,3.2,20.8,3.0,19.7,4.7,19.45,3.1,18.05,4.1,28.35,2.1,32.5,2.9,32.5,7.2,17.5,4.3
2013-08-08,21.35,2.5,21.15,2.4,21.35,2.5,26.9,3.6,22.5,0.9,24.2,1.8,24.7,1.4,24.15,3.2,19.2,4.0,20.25,3.2,20.8,3.2,19.45,3.5,16.65,4.5,30.0,2.6,33.9,2.9,31.65,7.2,18.05,4.7
2013-08-09,23.6,2.1,23.65,2.6,21.35,2.1,26.95,3.1,20.85,1.2,25.8,3.2,25.3,3.0,25.3,3.7,19.2,3.6,20.0,2.4,20.0,3.7,18.85,3.0,17.2,4.7,30.85,3.8,34.45,3.6,31.65,5.1,16.95,4.6
2013-08-10,20.85,1.3,19.45,4.3,20.3,2.9,25.3,2.1,21.95,1.2,25.55,3.5,25.3,2.9,26.1,4.1,19.45,3.4,20.3,2.3,21.65,3.2,19.7,3.1,17.75,5.0,31.1,2.4,34.7,3.2,31.1,4.4,18.05,4.2
2013-08-11,19.45,1.6,19.7,2.8,19.7,2.9,26.1,3.1,20.0,1.4,24.2,3.2,25.8,2.1,26.65,3.8,19.7,3.1,20.0,2.4,23.05,2.3,18.9,3.0,15.85,5.1,30.55,3.6,33.9,2.5,30.8,3.8,16.35,3.9
2013-08-12,19.45,1.3,18.6,1.4,20.85,1.9,24.15,2.5,21.4,1.0,23.9,1.7,23.6,1.6,27.8,3.3,19.75,3.0,20.3,2.1,23.35,2.3,20.8,2.6,18.3,4.5,32.5,3.3,36.4,3.2,31.65,3.0,18.6,3.5
2013-08-13,20.0,1.3,19.45,1.8,21.4,1.8,26.4,2.5,20.85,1.2,24.2,1.6,25.85,2.1,28.6,3.1,19.75,3.2,20.3,2.0,24.75,1.6,21.95,2.7,18.9,5.0,31.7,3.2,34.75,2.8,31.65,3.0,20.25,3.4
2013-08-14,21.4,2.1,21.15,2.7,21.1,2.0,28.9,2.4,21.65,0.7,25.55,3.4,24.45,1.6,29.75,3.3,20.3,2.6,20.3,2.2,25.3,2.3,20.0,3.4,17.5,6.7,32.8,3.1,36.4,3.0,31.95,2.8,18.05,3.6
2013-08-15,22.5,1.7,21.95,2.6,19.15,1.0,26.65,2.6,22.5,0.7,24.7,2.9,25.3,2.0,29.4,2.8,20.3,2.8,20.3,2.1,25.85,3.0,22.5,3.8,20.85,6.2,33.9,2.6,37.5,3.0,34.15,3.1,20.55,4.7
2013-08-16,22.8,1.5,22.8,1.9,22.5,2.2,26.4,2.3,23.3,0.6,23.65,3.3,24.45,2.1,30.55,3.6,20.0,3.3,21.95,1.8,26.95,2.5,22.2,3.2,18.6,6.0,35.0,3.2,38.9,3.1,35.55,3.8,18.85,3.5
2013-08-17,21.4,2.3,21.65,1.9,21.4,3.0,26.15,2.2,21.65,1.2,23.35,4.5,27.25,3.3,31.1,3.9,19.2,3.5,20.55,3.3,26.4,2.2,20.3,2.5,18.6,5.6,33.9,3.7,38.35,3.3,36.4,4.3,18.05,2.9
2013-08-18,21.95,1.8,21.4,2.7,20.85,3.1,26.4,2.4,23.35,1.3,21.9,4.3,23.85,2.0,31.1,2.4,19.45,2.5,19.45,2.6,26.65,1.3,23.6,1.9,19.75,3.8,34.75,3.1,36.95,3.5,31.4,3.4,21.15,2.6
2013-08-19,23.1,3.1,21.95,3.1,21.15,3.0,26.4,1.9,21.1,1.7,22.2,5.1,23.9,2.0,33.85,3.4,20.3,2.8,20.25,2.5,30.3,1.5,24.45,3.0,19.15,4.8,33.9,1.9,38.05,2.9,29.15,3.2,18.85,4.1
2013-08-20,20.55,4.3,21.4,5.6,20.85,4.6,25.6,2.8,21.4,1.7,20.85,2.9,22.25,1.5,32.5,2.8,19.2,3.9,20.8,3.2,26.1,3.3,22.25,3.8,19.7,3.6,32.2,4.2,37.5,3.6,34.45,3.2,16.65,4.0
2013-08-21,23.05,2.2,21.4,2.9,21.4,4.3,25.0,1.8,22.2,0.9,21.15,1.8,21.4,2.2,29.7,2.2,20.0,4.2,21.65,3.6,23.65,3.4,19.45,3.5,18.3,4.2,31.15,3.0,35.0,2.4,34.7,3.4,15.3,4.6
2013-08-22,22.5,1.4,23.05,3.3,21.95,1.9,26.65,3.4,20.3,0.5,23.05,2.3,23.05,2.3,28.6,3.6,21.4,3.3,22.5,3.2,21.9,3.6,19.45,3.3,17.75,6.0,32.25,3.0,36.1,3.2,33.9,5.4,16.4,5.3
2013-08-23,19.2,2.6,18.9,2.6,20.55,4.1,23.35,2.5,20.55,1.2,22.8,4.0,26.1,4.0,26.95,3.4,20.85,2.9,22.2,2.8,22.5,2.4,18.9,2.9,16.4,5.7,29.7,3.7,34.4,2.9,30.85,3.7,16.65,4.0
2013-08-24,20.85,1.6,19.45,1.3,20.85,2.7,25.3,3.2,21.7,1.3,21.35,2.5,24.7,3.0,28.35,3.2,18.1,3.1,20.8,2.3,23.65,3.7,19.45,3.2,18.05,5.8,28.3,4.7,32.75,4.1,29.2,4.2,18.6,4.3
2013-08-25,17.5,1.0,16.15,1.0,19.15,2.6,25.0,3.4,17.25,0.8,21.95,2.5,23.9,2.9,27.8,2.9,17.5,3.0,21.65,2.5,23.9,3.6,22.8,3.3,19.75,3.2,28.85,2.6,29.2,3.8,28.05,3.2,20.8,3.9
2013-08-26,21.1,2.9,20.0,3.0,20.25,1.9,24.45,2.0,22.25,1.5,19.75,2.9,22.25,2.1,27.2,3.7,21.15,3.1,23.35,2.7,23.35,2.9,20.55,3.6,18.05,5.7,30.55,1.8,31.4,3.3,23.05,2.8,19.15,3.9
2013-08-27,22.5,1.7,21.7,2.6,21.95,1.4,25.25,2.5,22.8,1.1,21.1,1.7,21.95,1.7,28.65,3.0,21.35,2.8,23.9,2.5,23.9,2.0,20.3,3.2,17.75,6.3,30.0,3.6,34.2,2.9,28.05,2.1,18.6,3.9
2013-08-28,21.4,1.3,22.8,1.9,21.15,1.3,29.15,3.4,23.3,0.5,22.2,2.2,23.85,1.5,29.75,3.2,22.2,3.1,24.45,2.9,24.45,3.2,21.65,3.5,19.45,5.9,31.95,5.4,35.0,4.8,32.25,2.2,19.75,3.5
2013-08-29,22.5,3.0,22.25,2.7,21.1,3.0,28.9,3.1,23.05,2.4,22.5,3.2,24.15,3.3,28.9,4.1,23.6,2.6,25.6,2.6,24.75,2.7,22.2,3.3,19.7,5.1,26.7,2.2,32.5,2.9,31.95,3.5,20.85,3.0
2013-08-30,22.75,1.6,22.5,1.9,21.1,2.9,24.15,2.0,22.25,0.9,20.85,4.5,23.65,2.9,29.45,2.4,27.75,2.6,26.7,1.7,26.1,1.9,24.15,2.4,20.6,6.0,28.85,1.9,32.75,2.6,28.6,2.9,20.85,2.8
2013-08-31,22.8,1.7,21.7,2.4,20.85,2.6,25.0,2.2,21.95,0.8,20.0,1.7,21.95,2.6,30.55,1.6,25.3,3.3,25.8,1.8,25.85,3.1,21.7,3.4,17.8,6.6,29.45,2.5,32.75,2.1,29.15,3.1,18.9,4.2
2013-09-01,21.1,2.0,21.1,3.4,21.7,2.5,25.55,2.9,21.65,1.1,23.3,3.0,23.6,1.7,30.25,2.6,23.35,3.9,23.9,3.0,24.75,3.6,21.95,3.1,18.85,5.7,31.1,2.5,34.75,2.7,29.7,1.6,19.15,3.7
2013-09-02,22.25,2.3,21.7,3.0,22.5,2.1,24.7,3.4,22.2,1.1,21.95,2.3,23.9,2.8,29.7,4.1,21.95,3.4,23.65,3.2,22.5,2.5,22.5,3.8,20.3,5.4,30.8,3.2,35.0,2.8,32.5,2.5,20.8,4.0
2013-09-03,22.2,1.8,21.1,2.1,20.85,1.7,23.6,4.2,21.7,0.9,23.6,3.0,25.8,1.8,28.3,4.4,24.2,3.0,25.0,2.6,23.05,3.0,21.15,3.6,19.2,6.6,32.5,3.3,36.1,2.6,30.55,2.3,20.3,4.8
2013-09-04,20.0,1.5,20.3,2.3,19.45,2.4,25.55,3.8,19.2,0.5,23.9,2.8,24.75,1.6,27.8,4.2,24.45,3.0,26.4,3.0,23.6,3.0,20.55,3.7,19.7,8.5,30.55,2.8,37.2,2.6,32.8,2.8,20.55,4.7
2013-09-05,18.35,2.2,17.25,2.2,17.8,2.5,23.6,2.7,17.8,1.1,21.4,4.1,22.8,2.6,27.5,4.1,24.45,2.2,25.3,2.8,22.8,2.7,20.0,3.4,18.9,9.4,31.65,4.0,37.5,2.6,31.95,3.2,20.0,4.3
2013-09-06,17.8,3.4,19.15,3.1,18.9,2.6,20.85,3.8,17.8,2.7,16.95,3.5,17.8,3.8,26.95,2.4,25.0,2.7,26.4,2.6,23.3,1.9,21.95,2.1,21.35,3.4,31.1,3.5,37.8,3.6,32.75,3.8,21.4,2.9
2013-09-07,19.45,1.2,18.35,1.8,20.25,2.0,19.75,1.8,20.0,0.9,15.85,1.5,18.35,1.9,30.0,1.3,23.6,3.3,25.0,2.1,24.75,0.6,25.55,2.5,22.75,3.7,26.95,3.5,31.35,3.2,29.45,2.1,23.05,2.9
2013-09-08,21.95,2.3,20.25,3.1,20.55,1.5,21.35,4.4,21.65,1.0,16.35,1.7,20.55,1.5,30.55,2.3,19.7,3.4,23.35,3.1,26.35,1.9,23.35,2.2,18.3,5.0,25.55,3.8,27.25,2.4,25.85,2.1,19.15,3.2
2013-09-09,21.4,2.3,21.4,3.5,20.0,2.1,20.8,3.6,21.65,0.9,20.55,1.4,21.95,0.9,30.3,1.1,18.65,3.4,21.65,2.9,26.65,1.2,23.9,2.1,18.6,5.1,24.7,2.4,25.85,3.3,28.05,3.0,19.15,3.4
2013-09-10,25.0,2.4,23.3,3.1,20.85,3.7,22.2,2.2,25.3,1.3,22.5,2.3,22.25,2.7,30.55,2.7,19.45,3.0,21.35,2.4,23.65,3.9,21.1,3.3,18.6,3.4,25.25,2.6,26.65,3.5,26.1,2.9,19.45,3.4
2013-09-11,25.3,1.6,23.35,3.9,25.0,2.4,23.65,2.4,28.35,2.2,23.9,3.2,24.15,2.0,25.55,2.9,20.3,3.5,21.1,2.9,21.4,3.6,20.0,3.8,20.0,3.8,26.1,3.0,28.85,2.2,24.2,2.6,20.55,4.4
2013-09-12,21.65,1.1,21.95,2.3,20.3,1.7,23.3,3.6,21.95,1.1,24.45,2.4,23.85,1.3,25.55,2.2,20.25,2.9,21.1,3.1,23.05,2.4,20.55,2.8,18.35,5.0,28.1,2.8,30.85,2.0,24.45,1.1,19.15,4.1
2013-09-13,19.2,1.5,20.85,2.4,17.25,2.0,22.5,2.0,20.0,0.8,23.85,1.0,25.0,1.1,27.8,1.9,20.25,2.5,21.4,2.8,23.9,2.6,19.15,3.4,16.4,6.8,30.25,4.0,32.5,1.8,28.3,1.6,17.5,4.9
2013-09-14,20.6,1.4,18.3,2.6,18.65,1.4,23.65,2.4,21.7,0.9,25.0,3.4,23.6,1.6,29.45,2.6,21.1,2.9,21.1,1.7,22.2,3.1,18.6,3.4,16.4,7.1,31.4,3.8,35.0,3.8,28.3,2.8,17.2,6.1
2013-09-15,18.1,2.5,18.35,3.4,16.65,2.2,25.0,6.1,18.65,2.0,24.45,3.6,24.15,3.5,27.5,3.9,21.65,2.8,22.2,2.1,22.5,3.1,20.0,3.7,18.6,5.9,30.0,3.5,34.2,2.0,30.0,2.7,19.2,5.0
2013-09-16,18.6,3.1,18.6,2.5,18.35,4.3,23.05,3.0,18.35,1.2,17.2,4.1,20.3,4.8,26.95,3.1,21.4,3.4,21.4,2.9,23.05,2.2,21.4,3.5,18.35,7.2,32.5,5.1,36.1,3.5,31.4,2.9,18.6,4.5
2013-09-17,17.75,2.8,16.7,3.2,15.85,2.3,18.85,3.4,16.7,1.5,15.85,3.9,15.85,2.7,24.7,5.5,20.0,2.2,20.0,2.4,21.35,2.9,18.6,3.4,16.95,9.8,33.05,4.7,36.65,4.1,31.7,6.5,18.35,5.4
2013-09-18,16.65,1.6,16.95,2.1,17.2,2.5,14.7,3.6,16.4,0.9,14.15,5.7,16.65,3.5,22.8,2.0,20.55,3.1,19.45,2.9,22.25,4.3,20.55,2.5,18.9,4.3,31.1,2.5,35.3,4.0,28.85,3.4,18.6,2.6
2013-09-19,16.95,0.6,16.65,1.1,17.8,1.5,15.55,3.5,17.5,2.6,14.75,3.2,15.8,1.8,25.55,1.6,20.0,2.6,19.45,2.2,21.95,0.8,21.4,2.5,19.45,4.6,29.7,2.7,32.5,2.5,27.75,2.2,19.2,2.3
2013-09-20,16.35,2.1,15.85,2.9,18.3,3.0,20.85,6.5,16.65,1.6,16.95,4.1,15.85,2.7,25.8,3.2,19.7,3.1,19.45,2.1,21.1,4.1,18.85,3.2,18.05,4.3,29.7,3.4,32.8,2.7,28.1,4.0,17.25,4.0
2013-09-21,16.1,2.3,15.25,2.4,17.2,2.5,18.05,4.7,16.95,0.8,14.15,4.6,20.0,4.7,22.5,4.1,20.0,4.2,21.1,3.2,17.2,2.4,17.5,3.3,17.2,5.1,29.7,3.3,33.3,3.1,28.9,7.6,16.4,5.4
2013-09-22,15.25,6.2,14.45,5.5,15.25,5.5,15.85,3.3,15.55,3.1,12.8,6.5,17.25,5.4,19.15,4.0,19.45,2.8,21.1,2.6,18.05,2.3,16.95,3.0,16.95,4.7,27.75,4.7,27.8,5.2,22.75,6.0,16.1,3.3
2013-09-23,15.3,3.1,14.7,3.2,13.6,4.5,16.4,1.2,15.0,1.7,11.95,6.4,16.7,5.3,21.65,1.4,21.65,2.7,21.7,1.4,20.3,1.1,19.45,2.5,19.75,3.9,25.0,2.3,26.9,1.9,24.45,2.3,18.35,2.3
2013-09-24,13.05,1.6,13.05,2.6,13.9,2.6,12.5,2.4,13.65,1.4,11.7,3.6,14.15,3.2,24.2,3.2,21.65,2.9,21.1,2.4,19.45,2.8,19.15,4.6,18.05,8.5,27.25,3.2,29.15,2.3,26.1,5.3,17.5,5.4
2013-09-25,12.5,1.5,12.8,2.2,12.75,3.0,9.45,3.6,12.2,1.3,8.9,2.0,13.35,1.8,19.15,5.7,19.7,3.9,20.0,4.5,16.35,3.0,16.95,5.2,16.35,8.9,27.5,4.7,29.15,3.2,25.85,9.8,17.25,6.8
2013-09-26,13.3,1.5,13.3,1.7,12.2,2.2,10.0,3.2,14.7,1.0,11.15,2.1,15.0,1.9,18.05,3.2,20.0,4.6,19.75,4.2,18.35,6.0,16.95,3.7,16.7,5.0,25.8,5.5,29.15,5.8,19.45,4.9,17.5,4.9
2013-09-27,11.95,3.9,9.7,4.4,12.25,4.3,10.0,3.4,12.5,1.2,8.65,5.1,11.95,3.3,18.65,1.5,20.8,3.5,19.7,1.9,18.65,2.7,17.5,2.4,18.9,3.2,22.25,3.4,25.6,3.0,20.0,3.4,17.75,3.8
2013-09-28,14.7,7.4,15.85,7.0,14.2,6.0,16.95,6.0,16.1,4.9,11.4,6.2,16.95,5.1,21.7,0.4,22.8,3.1,22.75,1.7,18.6,1.7,19.2,2.8,18.65,4.1,22.5,2.7,25.25,1.4,20.3,2.2,18.85,4.1
2013-09-29,13.05,8.1,13.05,7.3,12.75,7.1,15.0,3.7,13.9,3.8,9.45,8.6,15.0,6.7,23.05,2.4,20.25,2.2,21.4,1.4,20.25,3.2,18.6,2.8,18.9,3.2,24.75,2.6,26.9,1.9,22.5,3.2,19.45,3.1
2013-09-30,13.05,6.0,12.5,4.7,11.95,6.3,13.35,3.6,13.6,4.3,10.0,10.0,15.0,8.3,22.5,3.5,19.45,2.0,20.85,1.7,20.3,2.6,19.45,3.3,18.9,4.4,24.45,2.6,27.5,2.2,23.9,2.8,18.6,4.3
2013-10-01,11.15,2.5,10.85,2.9,11.65,4.7,11.4,3.3,10.85,1.4,7.5,5.1,11.65,4.5,22.2,2.8,20.0,2.9,19.75,3.4,18.65,1.5,16.95,2.1,16.95,5.9,24.75,2.0,27.8,2.8,25.55,4.1,16.7,3.6
2013-10-02,9.45,1.8,7.5,2.1,11.1,2.4,7.8,1.5,9.45,1.3,6.4,2.8,9.4,2.2,21.4,3.0,20.0,3.7,19.15,3.0,18.9,2.1,17.75,2.7,16.4,6.3,24.75,2.6,27.8,3.0,26.1,5.3,16.65,3.6
2013-10-03,10.0,0.9,9.2,2.1,11.65,0.9,9.15,6.4,8.6,0.6,8.35,2.2,10.85,1.6,18.9,3.9,19.15,2.9,20.0,2.8,18.6,8.2,16.7,4.7,16.65,6.0,26.1,3.7,27.5,3.4,23.6,6.1,17.25,6.3
2013-10-04,10.8,1.0,9.75,1.4,11.7,1.1,9.2,2.1,11.35,1.6,8.65,1.6,9.2,0.8,19.2,1.2,22.8,2.1,20.55,1.8,21.4,6.6,21.1,2.7,20.25,4.0,23.35,2.9,25.85,3.5,18.3,5.9,22.5,5.4
2013-10-05,11.4,0.7,11.1,0.7,14.15,1.6,10.3,2.2,14.45,2.9,9.7,1.5,10.6,1.1,20.85,1.2,23.9,2.1,21.9,1.9,18.35,0.9,19.4,1.3,20.3,2.4,20.85,2.8,24.45,3.3,18.6,2.3,20.55,2.2
2013-10-06,14.45,2.0,14.75,2.7,15.3,2.6,13.9,3.0,16.65,3.0,11.65,2.6,11.15,1.0,21.95,1.1,24.75,2.8,23.35,1.7,18.05,0.4,19.45,1.9,20.8,2.0,21.1,3.5,25.0,2.5,19.75,2.7,18.9,2.1
