,Generator,Time,Value,Zones
2455,ALDEN_BAILEY_LOKI,32,10.899999999999999,PNW
2456,ALDEN_BAILEY_LOKI,33,10.899999999999999,PNW
2457,ALDEN_BAILEY_LOKI,34,10.899999999999999,PNW
2458,ALDEN_BAILEY_LOKI,35,10.9,PNW
2459,ALDEN_BAILEY_LOKI,36,10.9,PNW
2460,ALDEN_BAILEY_LOKI,37,10.9,PNW
2461,ALDEN_BAILEY_LOKI,38,10.9,PNW
2462,ALDEN_BAILEY_LOKI,39,10.9,PNW
2463,ALDEN_BAILEY_LOKI,40,10.9,PNW
2464,ALDEN_BAILEY_LOKI,41,10.9,PNW
2465,ALDEN_BAILEY_LOKI,42,10.9,PNW
2466,ALDEN_BAILEY_LOKI,43,10.9,PNW
2467,ALDEN_BAILEY_LOKI,44,10.9,PNW
2468,ALDEN_BAILEY_LOKI,45,10.9,PNW
2469,ALDEN_BAILEY_LOKI,46,10.9,PNW
2470,ALDEN_BAILEY_LOKI,47,10.9,PNW
2471,ALDEN_BAILEY_LOKI,48,10.9,PNW
2472,RATHDRUMPWR_STG1,25,122.09999999999997,PNW
2473,RATHDRUMPWR_STG1,26,122.09999999999997,PNW
2474,RATHDRUMPWR_STG1,27,122.09999999999997,PNW
2475,RATHDRUMPWR_STG1,28,122.09999999999997,PNW
2476,RATHDRUMPWR_STG1,29,122.09999999999997,PNW
2477,RATHDRUMPWR_STG1,30,122.09999999999997,PNW
2478,RATHDRUMPWR_STG1,31,122.09999999999997,PNW
2479,RATHDRUMPWR_STG1,32,122.09999999999997,PNW
2480,RATHDRUMPWR_STG1,33,122.09999999999997,PNW
2481,RATHDRUMPWR_STG1,34,122.09999999999997,PNW
2482,RATHDRUMPWR_STG1,35,122.09999999999997,PNW
2483,RATHDRUMPWR_STG1,36,122.09999999999997,PNW
2484,RATHDRUMPWR_STG1,37,122.09999999999997,PNW
2485,RATHDRUMPWR_STG1,38,122.09999999999997,PNW
2486,RATHDRUMPWR_STG1,39,122.09999999999997,PNW
2487,RATHDRUMPWR_STG1,40,122.09999999999997,PNW
2488,RATHDRUMPWR_STG1,41,122.09999999999997,PNW
2489,RATHDRUMPWR_STG1,42,122.09999999999997,PNW
2490,RATHDRUMPWR_STG1,43,122.09999999999997,PNW
2491,RATHDRUMPWR_STG1,44,122.09999999999997,PNW
2492,RATHDRUMPWR_STG1,45,122.09999999999997,PNW
2493,RATHDRUMPWR_STG1,46,122.09999999999997,PNW
2494,RATHDRUMPWR_STG1,47,122.1,PNW
2495,RATHDRUMPWR_STG1,48,122.1,PNW
2496,HERMISTON_4,25,204.5,PNW
2497,HERMISTON_4,26,204.5,PNW
2498,HERMISTON_4,27,204.5,PNW
2499,HERMISTON_4,28,204.5,PNW
2500,HERMISTON_4,29,204.5,PNW
2501,HERMISTON_4,30,204.5,PNW
2502,HERMISTON_4,31,204.5,PNW
2503,HERMISTON_4,32,204.5,PNW
2504,HERMISTON_4,33,204.5,PNW
2505,HERMISTON_4,34,204.5,PNW
2506,HERMISTON_4,35,204.5,PNW
2507,HERMISTON_4,36,204.5,PNW
2508,HERMISTON_4,37,204.5,PNW
2509,HERMISTON_4,38,204.5,PNW
2510,HERMISTON_4,39,204.5,PNW
2511,HERMISTON_4,40,204.5,PNW
2512,HERMISTON_4,41,204.5,PNW
2513,HERMISTON_4,42,204.5,PNW
2514,HERMISTON_4,43,204.5,PNW
2515,HERMISTON_4,44,204.5,PNW
2516,HERMISTON_4,45,204.5,PNW
2517,HERMISTON_4,46,204.5,PNW
2518,HERMISTON_4,47,204.5,PNW
2519,HERMISTON_4,48,204.5,PNW
2520,HERMISTON_3,25,106.1,PNW
2521,HERMISTON_3,26,106.1,PNW
2522,HERMISTON_3,27,106.1,PNW
2523,HERMISTON_3,28,106.1,PNW
2524,HERMISTON_3,29,106.1,PNW
2525,HERMISTON_3,30,106.1,PNW
2526,HERMISTON_3,31,106.1,PNW
2527,HERMISTON_3,32,106.1,PNW
2528,HERMISTON_3,33,106.1,PNW
2529,HERMISTON_3,34,106.1,PNW
2530,HERMISTON_3,35,106.1,PNW
2531,HERMISTON_3,36,106.1,PNW
2532,HERMISTON_3,37,106.1,PNW
2533,HERMISTON_3,38,106.1,PNW
2534,HERMISTON_3,39,106.1,PNW
2535,HERMISTON_3,40,106.1,PNW
2536,HERMISTON_3,41,106.1,PNW
2537,HERMISTON_3,42,106.1,PNW
2538,HERMISTON_3,43,106.1,PNW
2539,HERMISTON_3,44,106.1,PNW
2540,HERMISTON_3,45,106.1,PNW
2541,HERMISTON_3,46,106.1,PNW
2542,HERMISTON_3,47,106.1,PNW
2543,HERMISTON_3,48,106.1,PNW
2544,HERMISTON_2,25,204.5,PNW
2545,HERMISTON_2,26,204.5,PNW
2546,HERMISTON_2,27,204.5,PNW
2547,HERMISTON_2,28,204.5,PNW
2548,HERMISTON_2,29,204.5,PNW
2549,HERMISTON_2,30,204.5,PNW
2550,HERMISTON_2,31,204.5,PNW
2551,HERMISTON_2,32,204.5,PNW
2552,HERMISTON_2,33,204.5,PNW
2553,HERMISTON_2,34,204.5,PNW
2554,HERMISTON_2,35,204.5,PNW
2555,HERMISTON_2,36,204.5,PNW
2556,HERMISTON_2,37,204.5,PNW
2557,HERMISTON_2,38,204.5,PNW
2558,HERMISTON_2,39,204.5,PNW
2559,HERMISTON_2,40,204.5,PNW
2560,HERMISTON_2,41,204.5,PNW
2561,HERMISTON_2,42,204.5,PNW
2562,HERMISTON_2,43,204.5,PNW
2563,HERMISTON_2,44,204.5,PNW
2564,HERMISTON_2,45,204.5,PNW
2565,HERMISTON_2,46,204.5,PNW
2566,HERMISTON_2,47,204.5,PNW
2567,HERMISTON_2,48,204.5,PNW
2568,HERMISTON_1,25,106.1,PNW
2569,HERMISTON_1,26,106.1,PNW
2570,HERMISTON_1,27,106.1,PNW
2571,HERMISTON_1,28,106.1,PNW
2572,HERMISTON_1,29,106.1,PNW
2573,HERMISTON_1,30,106.1,PNW
2574,HERMISTON_1,31,106.1,PNW
2575,HERMISTON_1,32,106.1,PNW
2576,HERMISTON_1,33,106.1,PNW
2577,HERMISTON_1,34,106.1,PNW
2578,HERMISTON_1,35,106.1,PNW
2579,HERMISTON_1,36,106.1,PNW
2580,HERMISTON_1,37,106.1,PNW
2581,HERMISTON_1,38,106.1,PNW
2582,HERMISTON_1,39,106.1,PNW
2583,HERMISTON_1,40,106.1,PNW
2584,HERMISTON_1,41,106.1,PNW
2585,HERMISTON_1,42,106.1,PNW
2586,HERMISTON_1,43,106.1,PNW
2587,HERMISTON_1,44,106.1,PNW
2588,HERMISTON_1,45,106.1,PNW
2589,HERMISTON_1,46,106.1,PNW
2590,HERMISTON_1,47,106.1,PNW
2591,HERMISTON_1,48,106.1,PNW
2592,HERMISTON_PWR_STG1,25,264.4,PNW
2593,HERMISTON_PWR_STG1,26,264.4,PNW
2594,HERMISTON_PWR_STG1,27,264.4,PNW
2595,HERMISTON_PWR_STG1,28,264.4,PNW
2596,HERMISTON_PWR_STG1,29,264.4,PNW
2597,HERMISTON_PWR_STG1,30,264.4,PNW
2598,HERMISTON_PWR_STG1,31,264.4,PNW
2599,HERMISTON_PWR_STG1,32,264.4,PNW
2600,HERMISTON_PWR_STG1,33,264.4,PNW
2601,HERMISTON_PWR_STG1,34,264.4,PNW
2602,HERMISTON_PWR_STG1,35,264.4,PNW
2603,HERMISTON_PWR_STG1,36,264.4,PNW
2604,HERMISTON_PWR_STG1,37,264.4,PNW
2605,HERMISTON_PWR_STG1,38,264.4,PNW
2606,HERMISTON_PWR_STG1,39,264.4,PNW
2607,HERMISTON_PWR_STG1,40,264.4,PNW
2608,HERMISTON_PWR_STG1,41,264.4,PNW
2609,HERMISTON_PWR_STG1,42,264.4,PNW
2610,HERMISTON_PWR_STG1,43,264.4,PNW
2611,HERMISTON_PWR_STG1,44,264.4,PNW
2612,HERMISTON_PWR_STG1,45,264.4,PNW
2613,HERMISTON_PWR_STG1,46,264.4,PNW
2614,HERMISTON_PWR_STG1,47,264.4,PNW
2615,HERMISTON_PWR_STG1,48,264.4,PNW
2616,GRAND_COULEE_PS,25,0.0,PNW
2617,GRAND_COULEE_PS,26,0.0,PNW
2618,GRAND_COULEE_PS,27,0.0,PNW
2619,GRAND_COULEE_PS,28,0.0,PNW
2620,GRAND_COULEE_PS,29,0.0,PNW
2621,GRAND_COULEE_PS,30,0.0,PNW
2622,GRAND_COULEE_PS,31,0.0,PNW
2623,GRAND_COULEE_PS,32,0.0,PNW
2624,GRAND_COULEE_PS,33,0.0,PNW
2625,GRAND_COULEE_PS,34,0.0,PNW
2626,GRAND_COULEE_PS,35,0.0,PNW
2627,GRAND_COULEE_PS,36,0.0,PNW
2628,GRAND_COULEE_PS,37,0.0,PNW
2629,GRAND_COULEE_PS,38,0.0,PNW
2630,GRAND_COULEE_PS,39,0.0,PNW
2631,GRAND_COULEE_PS,40,0.0,PNW
2632,GRAND_COULEE_PS,41,0.0,PNW
2633,GRAND_COULEE_PS,42,0.0,PNW
2634,GRAND_COULEE_PS,43,0.0,PNW
2635,GRAND_COULEE_PS,44,0.0,PNW
2636,GRAND_COULEE_PS,45,0.0,PNW
2637,GRAND_COULEE_PS,46,0.0,PNW
2638,GRAND_COULEE_PS,47,0.0,PNW
2639,GRAND_COULEE_PS,48,0.0,PNW
2640,FREDERICKSON_PWR_FICT,25,191.99999999999994,PNW
2641,FREDERICKSON_PWR_FICT,26,191.99999999999994,PNW
2642,FREDERICKSON_PWR_FICT,27,191.99999999999994,PNW
2643,FREDERICKSON_PWR_FICT,28,191.99999999999994,PNW
2644,FREDERICKSON_PWR_FICT,29,191.99999999999994,PNW
2645,FREDERICKSON_PWR_FICT,30,191.99999999999994,PNW
2646,FREDERICKSON_PWR_FICT,31,191.99999999999994,PNW
2647,FREDERICKSON_PWR_FICT,32,191.99999999999994,PNW
2648,FREDERICKSON_PWR_FICT,33,191.99999999999994,PNW
2649,FREDERICKSON_PWR_FICT,34,191.99999999999994,PNW
2650,FREDERICKSON_PWR_FICT,35,191.99999999999994,PNW
2651,FREDERICKSON_PWR_FICT,36,191.99999999999994,PNW
2652,FREDERICKSON_PWR_FICT,37,191.99999999999994,PNW
2653,FREDERICKSON_PWR_FICT,38,191.99999999999994,PNW
2654,FREDERICKSON_PWR_FICT,39,191.99999999999994,PNW
2655,FREDERICKSON_PWR_FICT,40,191.99999999999994,PNW
2656,FREDERICKSON_PWR_FICT,41,191.99999999999994,PNW
2657,FREDERICKSON_PWR_FICT,42,191.99999999999994,PNW
2658,FREDERICKSON_PWR_FICT,43,191.99999999999994,PNW
2659,FREDERICKSON_PWR_FICT,44,191.99999999999994,PNW
2660,FREDERICKSON_PWR_FICT,45,191.99999999999994,PNW
2661,FREDERICKSON_PWR_FICT,46,191.99999999999994,PNW
2662,FREDERICKSON_PWR_FICT,47,191.99999999999994,PNW
2663,FREDERICKSON_PWR_FICT,48,191.99999999999994,PNW
2664,MARCH_POINT_GTG1,25,0.0,PNW
2665,MARCH_POINT_GTG1,26,0.0,PNW
2666,MARCH_POINT_GTG1,27,0.0,PNW
2667,MARCH_POINT_GTG1,28,0.0,PNW
2668,MARCH_POINT_GTG1,29,0.0,PNW
2669,MARCH_POINT_GTG1,30,0.0,PNW
2670,MARCH_POINT_GTG1,31,0.0,PNW
2671,MARCH_POINT_GTG1,32,0.0,PNW
2672,MARCH_POINT_GTG1,33,0.0,PNW
2673,MARCH_POINT_GTG1,34,0.0,PNW
2674,MARCH_POINT_GTG1,35,0.0,PNW
2675,MARCH_POINT_GTG1,36,0.0,PNW
2676,MARCH_POINT_GTG1,37,0.0,PNW
2677,MARCH_POINT_GTG1,38,0.0,PNW
2678,MARCH_POINT_GTG1,39,0.0,PNW
2679,MARCH_POINT_GTG1,40,0.0,PNW
2680,MARCH_POINT_GTG1,41,0.0,PNW
2681,MARCH_POINT_GTG1,42,0.0,PNW
2682,MARCH_POINT_GTG1,43,0.0,PNW
2683,MARCH_POINT_GTG1,44,0.0,PNW
2684,MARCH_POINT_GTG1,45,0.0,PNW
2685,MARCH_POINT_GTG1,46,0.0,PNW
2686,MARCH_POINT_GTG1,47,0.0,PNW
2687,MARCH_POINT_GTG1,48,0.0,PNW
2688,MARCH_POINT_GTG3,25,0.0,PNW
2689,MARCH_POINT_GTG3,26,0.0,PNW
2690,MARCH_POINT_GTG3,27,0.0,PNW
2691,MARCH_POINT_GTG3,28,0.0,PNW
2692,MARCH_POINT_GTG3,29,0.0,PNW
2693,MARCH_POINT_GTG3,30,0.0,PNW
2694,MARCH_POINT_GTG3,31,0.0,PNW
2695,MARCH_POINT_GTG3,32,0.0,PNW
2696,MARCH_POINT_GTG3,33,0.0,PNW
2697,MARCH_POINT_GTG3,34,0.0,PNW
2698,MARCH_POINT_GTG3,35,0.0,PNW
2699,MARCH_POINT_GTG3,36,0.0,PNW
2700,MARCH_POINT_GTG3,37,0.0,PNW
2701,MARCH_POINT_GTG3,38,0.0,PNW
2702,MARCH_POINT_GTG3,39,0.0,PNW
2703,MARCH_POINT_GTG3,40,0.0,PNW
2704,MARCH_POINT_GTG3,41,0.0,PNW
2705,MARCH_POINT_GTG3,42,0.0,PNW
2706,MARCH_POINT_GTG3,43,0.0,PNW
2707,MARCH_POINT_GTG3,44,0.0,PNW
2708,MARCH_POINT_GTG3,45,0.0,PNW
2709,MARCH_POINT_GTG3,46,0.0,PNW
2710,MARCH_POINT_GTG3,47,0.0,PNW
2711,MARCH_POINT_GTG3,48,0.0,PNW
2712,MARCH_POINT_GTG2,25,0.0,PNW
2713,MARCH_POINT_GTG2,26,0.0,PNW
2714,MARCH_POINT_GTG2,27,0.0,PNW
2715,MARCH_POINT_GTG2,28,0.0,PNW
2716,MARCH_POINT_GTG2,29,0.0,PNW
2717,MARCH_POINT_GTG2,30,0.0,PNW
2718,MARCH_POINT_GTG2,31,0.0,PNW
2719,MARCH_POINT_GTG2,32,0.0,PNW
2720,MARCH_POINT_GTG2,33,0.0,PNW
2721,MARCH_POINT_GTG2,34,0.0,PNW
2722,MARCH_POINT_GTG2,35,0.0,PNW
2723,MARCH_POINT_GTG2,36,0.0,PNW
2724,MARCH_POINT_GTG2,37,0.0,PNW
2725,MARCH_POINT_GTG2,38,0.0,PNW
2726,MARCH_POINT_GTG2,39,0.0,PNW
2727,MARCH_POINT_GTG2,40,0.0,PNW
2728,MARCH_POINT_GTG2,41,0.0,PNW
2729,MARCH_POINT_GTG2,42,0.0,PNW
2730,MARCH_POINT_GTG2,43,0.0,PNW
2731,MARCH_POINT_GTG2,44,0.0,PNW
2732,MARCH_POINT_GTG2,45,0.0,PNW
2733,MARCH_POINT_GTG2,46,0.0,PNW
2734,MARCH_POINT_GTG2,47,0.0,PNW
2735,MARCH_POINT_GTG2,48,0.0,PNW
2736,TRANSALTA_CENTRALIA_1,25,0.0,PNW
2737,TRANSALTA_CENTRALIA_1,26,0.0,PNW
2738,TRANSALTA_CENTRALIA_1,27,0.0,PNW
2739,TRANSALTA_CENTRALIA_1,28,0.0,PNW
2740,TRANSALTA_CENTRALIA_1,29,0.0,PNW
2741,TRANSALTA_CENTRALIA_1,30,0.0,PNW
2742,TRANSALTA_CENTRALIA_1,31,0.0,PNW
2743,TRANSALTA_CENTRALIA_1,32,0.0,PNW
2744,TRANSALTA_CENTRALIA_1,33,0.0,PNW
2745,TRANSALTA_CENTRALIA_1,34,0.0,PNW
2746,TRANSALTA_CENTRALIA_1,35,0.0,PNW
2747,TRANSALTA_CENTRALIA_1,36,0.0,PNW
2748,TRANSALTA_CENTRALIA_1,37,0.0,PNW
2749,TRANSALTA_CENTRALIA_1,38,0.0,PNW
2750,TRANSALTA_CENTRALIA_1,39,0.0,PNW
2751,TRANSALTA_CENTRALIA_1,40,0.0,PNW
2752,TRANSALTA_CENTRALIA_1,41,0.0,PNW
2753,TRANSALTA_CENTRALIA_1,42,0.0,PNW
2754,TRANSALTA_CENTRALIA_1,43,0.0,PNW
2755,TRANSALTA_CENTRALIA_1,44,0.0,PNW
2756,TRANSALTA_CENTRALIA_1,45,0.0,PNW
2757,TRANSALTA_CENTRALIA_1,46,0.0,PNW
2758,TRANSALTA_CENTRALIA_1,47,0.0,PNW
2759,TRANSALTA_CENTRALIA_1,48,0.0,PNW
2760,TRANSALTA_CENTRALIA_2,25,0.0,PNW
2761,TRANSALTA_CENTRALIA_2,26,0.0,PNW
2762,TRANSALTA_CENTRALIA_2,27,0.0,PNW
2763,TRANSALTA_CENTRALIA_2,28,0.0,PNW
2764,TRANSALTA_CENTRALIA_2,29,0.0,PNW
2765,TRANSALTA_CENTRALIA_2,30,0.0,PNW
2766,TRANSALTA_CENTRALIA_2,31,0.0,PNW
2767,TRANSALTA_CENTRALIA_2,32,0.0,PNW
2768,TRANSALTA_CENTRALIA_2,33,0.0,PNW
2769,TRANSALTA_CENTRALIA_2,34,0.0,PNW
2770,TRANSALTA_CENTRALIA_2,35,0.0,PNW
2771,TRANSALTA_CENTRALIA_2,36,0.0,PNW
2772,TRANSALTA_CENTRALIA_2,37,0.0,PNW
2773,TRANSALTA_CENTRALIA_2,38,0.0,PNW
2774,TRANSALTA_CENTRALIA_2,39,0.0,PNW
2775,TRANSALTA_CENTRALIA_2,40,0.0,PNW
2776,TRANSALTA_CENTRALIA_2,41,0.0,PNW
2777,TRANSALTA_CENTRALIA_2,42,0.0,PNW
2778,TRANSALTA_CENTRALIA_2,43,0.0,PNW
2779,TRANSALTA_CENTRALIA_2,44,0.0,PNW
2780,TRANSALTA_CENTRALIA_2,45,0.0,PNW
2781,TRANSALTA_CENTRALIA_2,46,0.0,PNW
2782,TRANSALTA_CENTRALIA_2,47,0.0,PNW
2783,TRANSALTA_CENTRALIA_2,48,0.0,PNW
2784,RIVER_ROAD,25,247.99999999999994,PNW
2785,RIVER_ROAD,26,247.99999999999994,PNW
2786,RIVER_ROAD,27,247.99999999999994,PNW
2787,RIVER_ROAD,28,248.00000000000023,PNW
2788,RIVER_ROAD,29,247.99999999999994,PNW
2789,RIVER_ROAD,30,247.99999999999994,PNW
2790,RIVER_ROAD,31,247.99999999999994,PNW
2791,RIVER_ROAD,32,247.99999999999994,PNW
2792,RIVER_ROAD,33,247.99999999999994,PNW
2793,RIVER_ROAD,34,247.99999999999994,PNW
2794,RIVER_ROAD,35,247.99999999999994,PNW
2795,RIVER_ROAD,36,247.99999999999994,PNW
2796,RIVER_ROAD,37,247.99999999999994,PNW
2797,RIVER_ROAD,38,247.99999999999994,PNW
2798,RIVER_ROAD,39,247.99999999999994,PNW
2799,RIVER_ROAD,40,247.99999999999994,PNW
2800,RIVER_ROAD,41,247.99999999999994,PNW
2801,RIVER_ROAD,42,247.99999999999994,PNW
2802,RIVER_ROAD,43,247.99999999999994,PNW
2803,RIVER_ROAD,44,247.99999999999994,PNW
2804,RIVER_ROAD,45,247.99999999999994,PNW
2805,RIVER_ROAD,46,247.99999999999994,PNW
2806,RIVER_ROAD,47,247.99999999999994,PNW
2807,RIVER_ROAD,48,247.99999999999994,PNW
2808,KLAMATH_EXPANSION_GT1,25,29.4,PNW
2809,KLAMATH_EXPANSION_GT1,26,29.4,PNW
2810,KLAMATH_EXPANSION_GT1,27,29.4,PNW
2811,KLAMATH_EXPANSION_GT1,28,29.39999999999999,PNW
2812,KLAMATH_EXPANSION_GT1,29,29.39999999999999,PNW
2813,KLAMATH_EXPANSION_GT1,30,29.39999999999999,PNW
2814,KLAMATH_EXPANSION_GT1,31,29.39999999999999,PNW
2815,KLAMATH_EXPANSION_GT1,32,29.39999999999999,PNW
2816,KLAMATH_EXPANSION_GT1,33,29.39999999999999,PNW
2817,KLAMATH_EXPANSION_GT1,34,29.39999999999999,PNW
2818,KLAMATH_EXPANSION_GT1,35,29.39999999999999,PNW
2819,KLAMATH_EXPANSION_GT1,36,29.39999999999999,PNW
2820,KLAMATH_EXPANSION_GT1,37,29.39999999999999,PNW
2821,KLAMATH_EXPANSION_GT1,38,29.39999999999999,PNW
2822,KLAMATH_EXPANSION_GT1,39,29.39999999999999,PNW
2823,KLAMATH_EXPANSION_GT1,40,29.39999999999999,PNW
2824,KLAMATH_EXPANSION_GT1,41,29.39999999999999,PNW
2825,KLAMATH_EXPANSION_GT1,42,29.39999999999999,PNW
2826,KLAMATH_EXPANSION_GT1,43,29.39999999999999,PNW
2827,KLAMATH_EXPANSION_GT1,44,29.39999999999999,PNW
2828,KLAMATH_EXPANSION_GT1,45,29.39999999999999,PNW
2829,KLAMATH_EXPANSION_GT1,46,29.39999999999999,PNW
2830,KLAMATH_EXPANSION_GT1,47,29.39999999999999,PNW
2831,KLAMATH_EXPANSION_GT1,48,29.39999999999999,PNW
2832,KLAMATH_EXPANSION_GT3,25,29.39999999999999,PNW
2833,KLAMATH_EXPANSION_GT3,26,29.39999999999999,PNW
2834,KLAMATH_EXPANSION_GT3,27,29.39999999999999,PNW
2835,KLAMATH_EXPANSION_GT3,28,29.39999999999999,PNW
2836,KLAMATH_EXPANSION_GT3,29,29.39999999999999,PNW
2837,KLAMATH_EXPANSION_GT3,30,29.39999999999999,PNW
2838,KLAMATH_EXPANSION_GT3,31,29.39999999999999,PNW
2839,KLAMATH_EXPANSION_GT3,32,29.39999999999999,PNW
2840,KLAMATH_EXPANSION_GT3,33,29.39999999999999,PNW
2841,KLAMATH_EXPANSION_GT3,34,29.39999999999999,PNW
2842,KLAMATH_EXPANSION_GT3,35,29.39999999999999,PNW
2843,KLAMATH_EXPANSION_GT3,36,29.39999999999999,PNW
2844,KLAMATH_EXPANSION_GT3,37,29.39999999999999,PNW
2845,KLAMATH_EXPANSION_GT3,38,29.39999999999999,PNW
2846,KLAMATH_EXPANSION_GT3,39,29.39999999999999,PNW
2847,KLAMATH_EXPANSION_GT3,40,29.39999999999999,PNW
2848,KLAMATH_EXPANSION_GT3,41,29.39999999999999,PNW
2849,KLAMATH_EXPANSION_GT3,42,29.39999999999999,PNW
2850,KLAMATH_EXPANSION_GT3,43,29.39999999999999,PNW
2851,KLAMATH_EXPANSION_GT3,44,29.39999999999999,PNW
2852,KLAMATH_EXPANSION_GT3,45,29.39999999999999,PNW
2853,KLAMATH_EXPANSION_GT3,46,29.39999999999999,PNW
2854,KLAMATH_EXPANSION_GT3,47,29.39999999999999,PNW
2855,KLAMATH_EXPANSION_GT3,48,29.39999999999999,PNW
2856,KLAMATH_EXPANSION_GT2,25,29.39999999999999,PNW
2857,KLAMATH_EXPANSION_GT2,26,29.39999999999999,PNW
2858,KLAMATH_EXPANSION_GT2,27,29.39999999999999,PNW
2859,KLAMATH_EXPANSION_GT2,28,29.39999999999999,PNW
2860,KLAMATH_EXPANSION_GT2,29,29.39999999999999,PNW
2861,KLAMATH_EXPANSION_GT2,30,29.39999999999999,PNW
2862,KLAMATH_EXPANSION_GT2,31,29.39999999999999,PNW
2863,KLAMATH_EXPANSION_GT2,32,29.39999999999999,PNW
2864,KLAMATH_EXPANSION_GT2,33,29.39999999999999,PNW
2865,KLAMATH_EXPANSION_GT2,34,29.39999999999999,PNW
2866,KLAMATH_EXPANSION_GT2,35,29.39999999999999,PNW
2867,KLAMATH_EXPANSION_GT2,36,29.39999999999999,PNW
2868,KLAMATH_EXPANSION_GT2,37,29.39999999999999,PNW
2869,KLAMATH_EXPANSION_GT2,38,29.39999999999999,PNW
2870,KLAMATH_EXPANSION_GT2,39,29.39999999999999,PNW
2871,KLAMATH_EXPANSION_GT2,40,29.39999999999999,PNW
2872,KLAMATH_EXPANSION_GT2,41,29.39999999999999,PNW
2873,KLAMATH_EXPANSION_GT2,42,29.39999999999999,PNW
2874,KLAMATH_EXPANSION_GT2,43,29.39999999999999,PNW
2875,KLAMATH_EXPANSION_GT2,44,29.39999999999999,PNW
2876,KLAMATH_EXPANSION_GT2,45,29.39999999999999,PNW
2877,KLAMATH_EXPANSION_GT2,46,29.39999999999999,PNW
2878,KLAMATH_EXPANSION_GT2,47,29.39999999999999,PNW
2879,KLAMATH_EXPANSION_GT2,48,29.39999999999999,PNW
2880,KLAMATH_EXPANSION_GT4,25,29.4,PNW
2881,KLAMATH_EXPANSION_GT4,26,29.4,PNW
2882,KLAMATH_EXPANSION_GT4,27,29.39999999999999,PNW
2883,KLAMATH_EXPANSION_GT4,28,29.39999999999999,PNW
2884,KLAMATH_EXPANSION_GT4,29,29.39999999999999,PNW
2885,KLAMATH_EXPANSION_GT4,30,29.39999999999999,PNW
2886,KLAMATH_EXPANSION_GT4,31,29.39999999999999,PNW
2887,KLAMATH_EXPANSION_GT4,32,29.39999999999999,PNW
2888,KLAMATH_EXPANSION_GT4,33,29.39999999999999,PNW
2889,KLAMATH_EXPANSION_GT4,34,29.39999999999999,PNW
2890,KLAMATH_EXPANSION_GT4,35,29.39999999999999,PNW
2891,KLAMATH_EXPANSION_GT4,36,29.39999999999999,PNW
2892,KLAMATH_EXPANSION_GT4,37,29.39999999999999,PNW
2893,KLAMATH_EXPANSION_GT4,38,29.39999999999999,PNW
2894,KLAMATH_EXPANSION_GT4,39,29.39999999999999,PNW
2895,KLAMATH_EXPANSION_GT4,40,29.39999999999999,PNW
2896,KLAMATH_EXPANSION_GT4,41,29.39999999999999,PNW
2897,KLAMATH_EXPANSION_GT4,42,29.39999999999999,PNW
2898,KLAMATH_EXPANSION_GT4,43,29.39999999999999,PNW
2899,KLAMATH_EXPANSION_GT4,44,29.39999999999999,PNW
2900,KLAMATH_EXPANSION_GT4,45,29.39999999999999,PNW
2901,KLAMATH_EXPANSION_GT4,46,29.39999999999999,PNW
2902,KLAMATH_EXPANSION_GT4,47,29.39999999999999,PNW
2903,KLAMATH_EXPANSION_GT4,48,29.39999999999999,PNW
2904,BIOTECH_LS_BLS1,25,0.9999999999999998,PNW
2905,BIOTECH_LS_BLS1,26,1.0,PNW
2906,BIOTECH_LS_BLS1,27,0.9999999999999998,PNW
2907,BIOTECH_LS_BLS1,28,0.9999999999999998,PNW
2908,BIOTECH_LS_BLS1,29,0.9999999999999998,PNW
2909,BIOTECH_LS_BLS1,30,0.9999999999999998,PNW
2910,BIOTECH_LS_BLS1,31,0.9999999999999998,PNW
2911,BIOTECH_LS_BLS1,32,0.9999999999999998,PNW
2912,BIOTECH_LS_BLS1,33,0.9999999999999998,PNW
2913,BIOTECH_LS_BLS1,34,0.9999999999999998,PNW
2914,BIOTECH_LS_BLS1,35,0.9999999999999998,PNW
2915,BIOTECH_LS_BLS1,36,0.9999999999999998,PNW
2916,BIOTECH_LS_BLS1,37,0.9999999999999998,PNW
2917,BIOTECH_LS_BLS1,38,0.9999999999999998,PNW
2918,BIOTECH_LS_BLS1,39,0.9999999999999998,PNW
2919,BIOTECH_LS_BLS1,40,0.9999999999999998,PNW
2920,BIOTECH_LS_BLS1,41,0.9999999999999998,PNW
2921,BIOTECH_LS_BLS1,42,0.9999999999999998,PNW
2922,BIOTECH_LS_BLS1,43,0.9999999999999998,PNW
2923,BIOTECH_LS_BLS1,44,0.9999999999999998,PNW
2924,BIOTECH_LS_BLS1,45,1.0,PNW
2925,BIOTECH_LS_BLS1,46,0.9999999999999998,PNW
2926,BIOTECH_LS_BLS1,47,0.9999999999999998,PNW
2927,BIOTECH_LS_BLS1,48,1.0,PNW
2928,MARCH_POINT_STG1,25,0.0,PNW
2929,MARCH_POINT_STG1,26,0.0,PNW
2930,MARCH_POINT_STG1,27,0.0,PNW
2931,MARCH_POINT_STG1,28,0.0,PNW
2932,MARCH_POINT_STG1,29,0.0,PNW
2933,MARCH_POINT_STG1,30,0.0,PNW
2934,MARCH_POINT_STG1,31,0.0,PNW
2935,MARCH_POINT_STG1,32,0.0,PNW
2936,MARCH_POINT_STG1,33,0.0,PNW
2937,MARCH_POINT_STG1,34,0.0,PNW
