,Generator,Time,Value,Zones,Type,$/MWh
324,HERMISTON_PWR_STG1,13,0.0,PNW,Gas,41.263536493080004
325,HERMISTON_PWR_STG1,14,0.0,PNW,Gas,41.263536493080004
326,HERMISTON_PWR_STG1,15,0.0,PNW,Gas,41.263536493080004
327,HERMISTON_PWR_STG1,16,0.0,PNW,Gas,41.263536493080004
328,HERMISTON_PWR_STG1,17,0.0,PNW,Gas,41.263536493080004
329,HERMISTON_PWR_STG1,18,0.0,PNW,Gas,41.263536493080004
330,HERMISTON_PWR_STG1,19,0.0,PNW,Gas,41.263536493080004
331,HERMISTON_PWR_STG1,20,0.0,PNW,Gas,41.263536493080004
332,HERMISTON_PWR_STG1,21,0.0,PNW,Gas,41.263536493080004
333,HERMISTON_PWR_STG1,22,0.0,PNW,Gas,41.263536493080004
334,HERMISTON_PWR_STG1,23,0.0,PNW,Gas,41.263536493080004
335,HERMISTON_PWR_STG1,24,0.0,PNW,Gas,41.263536493080004
336,GRAND_COULEE_PS,1,0.0,PNW,PSH,10.0
337,GRAND_COULEE_PS,2,0.0,PNW,PSH,10.0
338,GRAND_COULEE_PS,3,0.0,PNW,PSH,10.0
339,GRAND_COULEE_PS,4,0.0,PNW,PSH,10.0
340,GRAND_COULEE_PS,5,0.0,PNW,PSH,10.0
341,GRAND_COULEE_PS,6,0.0,PNW,PSH,10.0
342,GRAND_COULEE_PS,7,300.0,PNW,PSH,10.0
343,GRAND_COULEE_PS,8,300.0,PNW,PSH,10.0
344,GRAND_COULEE_PS,9,300.0,PNW,PSH,10.0
345,GRAND_COULEE_PS,10,0.0,PNW,PSH,10.0
346,GRAND_COULEE_PS,11,0.0,PNW,PSH,10.0
347,GRAND_COULEE_PS,12,300.0,PNW,PSH,10.0
348,GRAND_COULEE_PS,13,300.0,PNW,PSH,10.0
349,GRAND_COULEE_PS,14,300.0,PNW,PSH,10.0
350,GRAND_COULEE_PS,15,300.0,PNW,PSH,10.0
351,GRAND_COULEE_PS,16,0.0,PNW,PSH,10.0
352,GRAND_COULEE_PS,17,300.0,PNW,PSH,10.0
353,GRAND_COULEE_PS,18,0.0,PNW,PSH,10.0
354,GRAND_COULEE_PS,19,0.0,PNW,PSH,10.0
355,GRAND_COULEE_PS,20,0.0,PNW,PSH,10.0
356,GRAND_COULEE_PS,21,0.0,PNW,PSH,10.0
357,GRAND_COULEE_PS,22,300.0,PNW,PSH,10.0
358,GRAND_COULEE_PS,23,300.0,PNW,PSH,10.0
359,GRAND_COULEE_PS,24,0.0,PNW,PSH,10.0
360,FREDERICKSON_PWR_FICT,1,0.0,PNW,Gas,41.333336493080004
361,FREDERICKSON_PWR_FICT,2,0.0,PNW,Gas,41.333336493080004
362,FREDERICKSON_PWR_FICT,3,0.0,PNW,Gas,41.333336493080004
363,FREDERICKSON_PWR_FICT,4,0.0,PNW,Gas,41.333336493080004
364,FREDERICKSON_PWR_FICT,5,0.0,PNW,Gas,41.333336493080004
